Step number,Step name,Elapsed Time (s),Working Electrode (V),Working Electrode vs. NHE (V),Current (mA),Current Density (mA/cm≤),Cumulative Charge (mAh),Counter Electrode (V)
1_1,Constant Potential,6899.99,0.400328,0.400328,0.338423,0,0.841865,-1.05361
1_1,Constant Potential,6959.99,0.400314,0.400314,0.336849,0,0.847492,-1.05323
1_1,Constant Potential,7019.99,0.400326,0.400326,0.338531,0,0.85312,-1.05368
1_1,Constant Potential,7079.99,0.400308,0.400308,0.337948,0,0.858758,-1.05362
1_1,Constant Potential,7139.99,0.400325,0.400325,0.335412,0,0.864369,-1.05293
1_1,Constant Potential,7199.99,0.400327,0.400327,0.336124,0,0.869965,-1.05292
1_1,Constant Potential,7259.99,0.400273,0.400273,0.334122,0,0.875551,-1.05241
1_1,Constant Potential,7319.99,0.400294,0.400294,0.33437,0,0.881121,-1.05266
1_1,Constant Potential,7379.99,0.400306,0.400306,0.33267,0,0.88668,-1.05203
1_1,Constant Potential,7439.99,0.40029,0.40029,0.331377,0,0.892214,-1.05149
1_1,Constant Potential,7499.99,0.400325,0.400325,0.332045,0,0.897742,-1.05179
1_1,Constant Potential,7559.99,0.400316,0.400316,0.33137,0,0.903271,-1.05171
1_1,Constant Potential,7619.99,0.400309,0.400309,0.332629,0,0.908804,-1.05194
1_1,Constant Potential,7679.99,0.400289,0.400289,0.332118,0,0.914344,-1.05188
1_1,Constant Potential,7739.99,0.400311,0.400311,0.330728,0,0.919867,-1.05134
1_1,Constant Potential,7799.99,0.400287,0.400287,0.33001,0,0.925373,-1.05108
1_1,Constant Potential,7859.99,0.400287,0.400287,0.329477,0,0.930869,-1.05101
1_1,Constant Potential,7919.99,0.400298,0.400298,0.330797,0,0.936371,-1.0515
1_1,Constant Potential,7979.99,0.400327,0.400327,0.330608,0,0.941883,-1.05155
1_1,Constant Potential,8039.99,0.400301,0.400301,0.328529,0,0.947376,-1.0509
1_1,Constant Potential,8099.99,0.400297,0.400297,0.328073,0,0.952848,-1.05068
1_1,Constant Potential,8159.99,0.40028,0.40028,0.326596,0,0.958303,-1.0504
1_1,Constant Potential,8219.99,0.400314,0.400314,0.325896,0,0.963741,-1.0499
1_1,Constant Potential,8279.99,0.400307,0.400307,0.326803,0,0.96918,-1.05037
1_1,Constant Potential,8339.99,0.400363,0.400363,0.325414,0,0.974615,-1.05015
1_1,Constant Potential,8399.99,0.400302,0.400302,0.324236,0,0.980029,-1.04948
1_1,Constant Potential,8459.99,0.400342,0.400342,0.324015,0,0.985431,-1.04937
1_1,Constant Potential,8519.99,0.400305,0.400305,0.324075,0,0.990832,-1.04956
1_1,Constant Potential,8579.99,0.400311,0.400311,0.323172,0,0.996225,-1.04924
1_1,Constant Potential,8639.99,0.400288,0.400288,0.322721,0,1.00161,-1.04924
1_1,Constant Potential,8699.99,0.400314,0.400314,0.324078,0,1.007,-1.04954
1_1,Constant Potential,8759.99,0.400334,0.400334,0.322195,0,1.01238,-1.04913
1_1,Constant Potential,8819.99,0.400321,0.400321,0.322806,0,1.01776,-1.04913
1_1,Constant Potential,8879.99,0.400332,0.400332,0.321648,0,1.02313,-1.04888
1_1,Constant Potential,8939.99,0.400354,0.400354,0.320811,0,1.02848,-1.04864
1_1,Constant Potential,8999.99,0.400356,0.400356,0.32018,0,1.03382,-1.04835
1_1,Constant Potential,9059.99,0.400348,0.400348,0.319619,0,1.03916,-1.04834
1_1,Constant Potential,9119.99,0.400312,0.400312,0.318344,0,1.04447,-1.0478
1_1,Constant Potential,9179.99,0.400303,0.400303,0.318824,0,1.04978,-1.04775
1_1,Constant Potential,9239.99,0.400314,0.400314,0.317428,0,1.05508,-1.04748
1_1,Constant Potential,9299.99,0.400331,0.400331,0.317181,0,1.06037,-1.04722
1_1,Constant Potential,9359.99,0.400336,0.400336,0.317644,0,1.06566,-1.04761
1_1,Constant Potential,9419.99,0.400327,0.400327,0.316709,0,1.07095,-1.0472
1_1,Constant Potential,9479.99,0.400332,0.400332,0.316954,0,1.07623,-1.04743
1_1,Constant Potential,9539.99,0.400346,0.400346,0.31586,0,1.0815,-1.04707
1_1,Constant Potential,9599.99,0.400302,0.400302,0.315164,0,1.08676,-1.04673
1_1,Constant Potential,9659.99,0.400325,0.400325,0.314448,0,1.09201,-1.0467
1_1,Constant Potential,9719.99,0.400296,0.400296,0.31356,0,1.09724,-1.04638
1_1,Constant Potential,9779.99,0.400283,0.400283,0.313974,0,1.10247,-1.04663
1_1,Constant Potential,9839.99,0.400306,0.400306,0.313907,0,1.1077,-1.04682
1_1,Constant Potential,9899.99,0.400315,0.400315,0.313244,0,1.11293,-1.04639
1_1,Constant Potential,9959.99,0.400321,0.400321,0.312307,0,1.11814,-1.04619
1_1,Constant Potential,10020,0.400348,0.400348,0.31213,0,1.12335,-1.04614
1_1,Constant Potential,10080,0.400322,0.400322,0.312337,0,1.12855,-1.04612
1_1,Constant Potential,10140,0.40034,0.40034,0.310277,0,1.13374,-1.04564
1_1,Constant Potential,10200,0.400351,0.400351,0.310935,0,1.13892,-1.04566
1_1,Constant Potential,10260,0.400294,0.400294,0.309898,0,1.14409,-1.04538
1_1,Constant Potential,10320,0.400277,0.400277,0.310159,0,1.14926,-1.0454
1_1,Constant Potential,10380,0.400328,0.400328,0.309847,0,1.15442,-1.04546
1_1,Constant Potential,10440,0.400319,0.400319,0.309162,0,1.15958,-1.04544
1_1,Constant Potential,10500,0.40029,0.40029,0.310313,0,1.16474,-1.04558
1_1,Constant Potential,10560,0.400343,0.400343,0.309208,0,1.16991,-1.04528
1_1,Constant Potential,10620,0.400325,0.400325,0.308871,0,1.17506,-1.0451
1_1,Constant Potential,10680,0.400307,0.400307,0.307677,0,1.18019,-1.04474
1_1,Constant Potential,10740,0.40032,0.40032,0.307002,0,1.18532,-1.04461
1_1,Constant Potential,10800,0.400326,0.400326,0.307736,0,1.19044,-1.04484
1_1,Constant Potential,10860,0.4003,0.4003,0.306498,0,1.19556,-1.04437
1_1,Constant Potential,10920,0.400283,0.400283,0.306698,0,1.20067,-1.04455
1_1,Constant Potential,10980,0.400313,0.400313,0.307361,0,1.20579,-1.04466
1_1,Constant Potential,11040,0.400295,0.400295,0.30593,0,1.2109,-1.04431
1_1,Constant Potential,11100,0.400311,0.400311,0.306045,0,1.216,-1.04423
1_1,Constant Potential,11160,0.400333,0.400333,0.304975,0,1.22109,-1.04385
1_1,Constant Potential,11220,0.400308,0.400308,0.303409,0,1.22616,-1.04333
1_1,Constant Potential,11280,0.40028,0.40028,0.304175,0,1.23122,-1.04358
1_1,Constant Potential,11340,0.400301,0.400301,0.303362,0,1.23628,-1.04349
1_1,Constant Potential,11400,0.40029,0.40029,0.304302,0,1.24135,-1.04372
1_1,Constant Potential,11460,0.400286,0.400286,0.303474,0,1.24641,-1.04349
1_1,Constant Potential,11520,0.400296,0.400296,0.303733,0,1.25147,-1.04355
1_1,Constant Potential,11580,0.400335,0.400335,0.302944,0,1.25653,-1.04338
1_1,Constant Potential,11640,0.400296,0.400296,0.302861,0,1.26158,-1.04342
1_1,Constant Potential,11700,0.400296,0.400296,0.30247,0,1.26662,-1.04313
1_1,Constant Potential,11760,0.400293,0.400293,0.301396,0,1.27165,-1.04294
1_1,Constant Potential,11820,0.400293,0.400293,0.30124,0,1.27668,-1.0428
1_1,Constant Potential,11880,0.400309,0.400309,0.301078,0,1.28169,-1.04292
1_1,Constant Potential,11940,0.400318,0.400318,0.300426,0,1.28671,-1.04277
1_1,Constant Potential,12000,0.400295,0.400295,0.299866,0,1.29171,-1.04243
1_1,Constant Potential,12060,0.400312,0.400312,0.300803,0,1.29672,-1.04292
1_1,Constant Potential,12120,0.400309,0.400309,0.300611,0,1.30173,-1.04272
1_1,Constant Potential,12180,0.400309,0.400309,0.301024,0,1.30674,-1.043
1_1,Constant Potential,12240,0.400351,0.400351,0.300247,0,1.31175,-1.04276
1_1,Constant Potential,12300,0.400321,0.400321,0.300364,0,1.31676,-1.04289
1_1,Constant Potential,12360,0.400303,0.400303,0.299458,0,1.32175,-1.04255
1_1,Constant Potential,12420,0.400319,0.400319,0.298857,0,1.32674,-1.04232
1_1,Constant Potential,12480,0.400321,0.400321,0.298072,0,1.33172,-1.04214
1_1,Constant Potential,12540,0.400324,0.400324,0.296911,0,1.33667,-1.04177
1_1,Constant Potential,12600,0.400312,0.400312,0.29783,0,1.34163,-1.04197
1_1,Constant Potential,12660,0.400304,0.400304,0.296954,0,1.34659,-1.04188
1_1,Constant Potential,12720,0.400312,0.400312,0.296958,0,1.35154,-1.04178
1_1,Constant Potential,12780,0.400344,0.400344,0.296723,0,1.35648,-1.04168
1_1,Constant Potential,12840,0.400319,0.400319,0.295856,0,1.36142,-1.04164
1_1,Constant Potential,12900,0.400296,0.400296,0.295433,0,1.36635,-1.04132
1_1,Constant Potential,12960,0.400303,0.400303,0.296601,0,1.37128,-1.04181
1_1,Constant Potential,13020,0.400314,0.400314,0.296165,0,1.37622,-1.04164
1_1,Constant Potential,13080,0.400341,0.400341,0.295004,0,1.38115,-1.04127
1_1,Constant Potential,13140,0.400284,0.400284,0.295765,0,1.38607,-1.04172
1_1,Constant Potential,13200,0.400306,0.400306,0.294084,0,1.39099,-1.04094
1_1,Constant Potential,13260,0.400302,0.400302,0.294445,0,1.39589,-1.0411
1_1,Constant Potential,13320,0.400304,0.400304,0.294862,0,1.4008,-1.04119
1_1,Constant Potential,13380,0.400316,0.400316,0.293671,0,1.40571,-1.04084
1_1,Constant Potential,13440,0.400332,0.400332,0.293613,0,1.4106,-1.04092
1_1,Constant Potential,13500,0.400277,0.400277,0.293146,0,1.41549,-1.04078
1_1,Constant Potential,13560,0.400335,0.400335,0.293332,0,1.42038,-1.04086
1_1,Constant Potential,13620,0.400294,0.400294,0.292459,0,1.42526,-1.04052
1_1,Constant Potential,13680,0.400307,0.400307,0.292274,0,1.43013,-1.04036
1_1,Constant Potential,13740,0.400308,0.400308,0.291413,0,1.435,-1.04033
1_1,Constant Potential,13800,0.400277,0.400277,0.292342,0,1.43986,-1.04053
1_1,Constant Potential,13860,0.400357,0.400357,0.290806,0,1.44472,-1.04024
1_1,Constant Potential,13920,0.400316,0.400316,0.290668,0,1.44957,-1.04004
1_1,Constant Potential,13980,0.400303,0.400303,0.292031,0,1.45442,-1.04061
1_1,Constant Potential,14040,0.400326,0.400326,0.291167,0,1.45928,-1.04045
1_1,Constant Potential,14100,0.400319,0.400319,0.290366,0,1.46413,-1.04008
1_1,Constant Potential,14160,0.400305,0.400305,0.289389,0,1.46896,-1.03984
1_1,Constant Potential,14220,0.400354,0.400354,0.289121,0,1.47378,-1.03971
1_1,Constant Potential,14280,0.400317,0.400317,0.288839,0,1.4786,-1.0395
1_1,Constant Potential,14340,0.400339,0.400339,0.289165,0,1.48341,-1.03984
1_1,Constant Potential,14400,0.400307,0.400307,0.290038,0,1.48824,-1.03998
1_1,Constant Potential,14460,0.400335,0.400335,0.289087,0,1.49307,-1.03981
1_1,Constant Potential,14520,0.400348,0.400348,0.288453,0,1.49788,-1.03942
1_1,Constant Potential,14580,0.400322,0.400322,0.28782,0,1.50268,-1.03945
1_1,Constant Potential,14640,0.40032,0.40032,0.288018,0,1.50748,-1.03961
1_1,Constant Potential,14700,0.400305,0.400305,0.288218,0,1.51228,-1.03949
1_1,Constant Potential,14760,0.400305,0.400305,0.287736,0,1.51708,-1.03952
1_1,Constant Potential,14820,0.400289,0.400289,0.287711,0,1.52188,-1.03951
1_1,Constant Potential,14880,0.400278,0.400278,0.287434,0,1.52667,-1.03957
1_1,Constant Potential,14940,0.400308,0.400308,0.286597,0,1.53145,-1.03922
1_1,Constant Potential,15000,0.400281,0.400281,0.286002,0,1.53622,-1.03901
1_1,Constant Potential,15060,0.400317,0.400317,0.286604,0,1.541,-1.0392
1_1,Constant Potential,15120,0.400325,0.400325,0.286358,0,1.54577,-1.03904
1_1,Constant Potential,15180,0.400306,0.400306,0.285767,0,1.55054,-1.03902
1_1,Constant Potential,15240,0.400288,0.400288,0.284833,0,1.55529,-1.03895
1_1,Constant Potential,15300,0.400307,0.400307,0.286131,0,1.56005,-1.03909
1_1,Constant Potential,15360,0.400326,0.400326,0.285948,0,1.56482,-1.03938
1_1,Constant Potential,15420,0.400327,0.400327,0.285187,0,1.56958,-1.03907
1_1,Constant Potential,15480,0.400312,0.400312,0.285262,0,1.57433,-1.03898
1_1,Constant Potential,15540,0.400285,0.400285,0.284418,0,1.57908,-1.03902
1_1,Constant Potential,15600,0.400344,0.400344,0.285601,0,1.58383,-1.03927
1_1,Constant Potential,15660,0.400301,0.400301,0.283883,0,1.58857,-1.03889
1_1,Constant Potential,15720,0.400318,0.400318,0.284373,0,1.59331,-1.03893
1_1,Constant Potential,15780,0.400292,0.400292,0.28322,0,1.59804,-1.03861
1_1,Constant Potential,15840,0.400336,0.400336,0.282002,0,1.60275,-1.03816
1_1,Constant Potential,15900,0.4003,0.4003,0.282812,0,1.60746,-1.03827
1_1,Constant Potential,15960,0.400268,0.400268,0.281524,0,1.61216,-1.0381
1_1,Constant Potential,16020,0.400316,0.400316,0.281714,0,1.61685,-1.03811
1_1,Constant Potential,16080,0.400299,0.400299,0.281289,0,1.62155,-1.03801
1_1,Constant Potential,16140,0.400308,0.400308,0.281404,0,1.62623,-1.03822
1_1,Constant Potential,16200,0.400311,0.400311,0.282105,0,1.63093,-1.03827
1_1,Constant Potential,16260,0.400306,0.400306,0.281188,0,1.63562,-1.03834
1_1,Constant Potential,16320,0.400289,0.400289,0.280952,0,1.64031,-1.03818
1_1,Constant Potential,16380,0.400305,0.400305,0.280248,0,1.64499,-1.03797
1_1,Constant Potential,16440,0.400314,0.400314,0.279669,0,1.64965,-1.03793
1_1,Constant Potential,16500,0.400288,0.400288,0.279394,0,1.65431,-1.03773
1_1,Constant Potential,16560,0.400314,0.400314,0.278394,0,1.65896,-1.03746
1_1,Constant Potential,16620,0.400308,0.400308,0.278553,0,1.6636,-1.03748
1_1,Constant Potential,16680,0.400313,0.400313,0.279042,0,1.66825,-1.03779
1_1,Constant Potential,16740,0.400293,0.400293,0.278124,0,1.67289,-1.03767
1_1,Constant Potential,16800,0.400312,0.400312,0.277926,0,1.67752,-1.03753
1_1,Constant Potential,16860,0.400303,0.400303,0.277392,0,1.68215,-1.03733
1_1,Constant Potential,16920,0.400328,0.400328,0.276948,0,1.68677,-1.03728
1_1,Constant Potential,16980,0.400289,0.400289,0.276113,0,1.69138,-1.03691
1_1,Constant Potential,17040,0.400316,0.400316,0.276108,0,1.69598,-1.03701
1_1,Constant Potential,17100,0.40028,0.40028,0.276677,0,1.70059,-1.03721
1_1,Constant Potential,17160,0.400328,0.400328,0.276442,0,1.7052,-1.0373
1_1,Constant Potential,17220,0.400335,0.400335,0.275711,0,1.7098,-1.03713
1_1,Constant Potential,17280,0.4003,0.4003,0.275103,0,1.71439,-1.03689
1_1,Constant Potential,17340,0.400325,0.400325,0.274487,0,1.71897,-1.0368
1_1,Constant Potential,17400,0.400325,0.400325,0.274864,0,1.72355,-1.03688
1_1,Constant Potential,17460,0.400302,0.400302,0.273598,0,1.72812,-1.0364
1_1,Constant Potential,17520,0.400296,0.400296,0.273545,0,1.73268,-1.03641
1_1,Constant Potential,17580,0.400272,0.400272,0.27345,0,1.73723,-1.03662
1_1,Constant Potential,17640,0.400324,0.400324,0.272388,0,1.74178,-1.03621
1_1,Constant Potential,17700,0.400315,0.400315,0.273197,0,1.74633,-1.0362
1_1,Constant Potential,17760,0.400308,0.400308,0.273229,0,1.75088,-1.03662
1_1,Constant Potential,17820,0.400297,0.400297,0.273077,0,1.75544,-1.03645
1_1,Constant Potential,17880,0.4003,0.4003,0.272249,0,1.75998,-1.03625
1_1,Constant Potential,17940,0.400334,0.400334,0.272088,0,1.76452,-1.03631
1_1,Constant Potential,18000,0.40029,0.40029,0.272787,0,1.76906,-1.0365
1_1,Constant Potential,18060,0.400341,0.400341,0.271592,0,1.77359,-1.03616
1_1,Constant Potential,18120,0.400322,0.400322,0.271105,0,1.77812,-1.0361
1_1,Constant Potential,18180,0.400318,0.400318,0.270157,0,1.78263,-1.03588
1_1,Constant Potential,18240,0.400328,0.400328,0.270279,0,1.78713,-1.03576
1_1,Constant Potential,18300,0.400308,0.400308,0.270325,0,1.79164,-1.03572
1_1,Constant Potential,18360,0.40028,0.40028,0.269639,0,1.79614,-1.03565
1_1,Constant Potential,18420,0.400341,0.400341,0.269631,0,1.80063,-1.03571
1_1,Constant Potential,18480,0.400325,0.400325,0.26916,0,1.80512,-1.03555
1_1,Constant Potential,18540,0.40029,0.40029,0.269148,0,1.8096,-1.03568
1_1,Constant Potential,18600,0.400307,0.400307,0.269352,0,1.81409,-1.03566
1_1,Constant Potential,18660,0.400296,0.400296,0.268789,0,1.81858,-1.03582
1_1,Constant Potential,18720,0.400324,0.400324,0.268833,0,1.82306,-1.03568
1_1,Constant Potential,18780,0.400324,0.400324,0.268555,0,1.82754,-1.03557
1_1,Constant Potential,18840,0.400297,0.400297,0.267821,0,1.83201,-1.0355
1_1,Constant Potential,18900,0.400342,0.400342,0.267967,0,1.83647,-1.0355
1_1,Constant Potential,18960,0.400335,0.400335,0.267409,0,1.84093,-1.0353
1_1,Constant Potential,19020,0.400337,0.400337,0.267477,0,1.84539,-1.03529
1_1,Constant Potential,19080,0.400339,0.400339,0.266962,0,1.84984,-1.03524
1_1,Constant Potential,19140,0.400332,0.400332,0.266952,0,1.85429,-1.03532
1_1,Constant Potential,19200,0.400348,0.400348,0.266454,0,1.85874,-1.03505
1_1,Constant Potential,19260,0.400334,0.400334,0.266032,0,1.86317,-1.03495
1_1,Constant Potential,19320,0.400325,0.400325,0.266176,0,1.86761,-1.03498
1_1,Constant Potential,19380,0.400328,0.400328,0.265763,0,1.87204,-1.0349
1_1,Constant Potential,19440,0.40035,0.40035,0.265169,0,1.87647,-1.03479
1_1,Constant Potential,19500,0.40034,0.40034,0.266046,0,1.88089,-1.03496
1_1,Constant Potential,19560,0.400296,0.400296,0.265685,0,1.88532,-1.03508
1_1,Constant Potential,19620,0.400322,0.400322,0.265715,0,1.88975,-1.03502
1_1,Constant Potential,19680,0.400331,0.400331,0.264854,0,1.89417,-1.03465
1_1,Constant Potential,19740,0.400344,0.400344,0.264627,0,1.89859,-1.03481
1_1,Constant Potential,19800,0.400309,0.400309,0.265252,0,1.903,-1.03492
1_1,Constant Potential,19860,0.400337,0.400337,0.264226,0,1.90741,-1.03466
1_1,Constant Potential,19920,0.400336,0.400336,0.2647,0,1.91182,-1.03476
1_1,Constant Potential,19980,0.400302,0.400302,0.264436,0,1.91623,-1.03479
1_1,Constant Potential,20040,0.400278,0.400278,0.263613,0,1.92063,-1.03458
1_1,Constant Potential,20100,0.400313,0.400313,0.263967,0,1.92503,-1.03458
1_1,Constant Potential,20160,0.400331,0.400331,0.26383,0,1.92943,-1.03459
1_1,Constant Potential,20220,0.400345,0.400345,0.264127,0,1.93383,-1.03477
1_1,Constant Potential,20280,0.400305,0.400305,0.263055,0,1.93822,-1.03434
1_1,Constant Potential,20340,0.400325,0.400325,0.262841,0,1.9426,-1.03443
1_1,Constant Potential,20400,0.400346,0.400346,0.263313,0,1.94699,-1.03444
1_1,Constant Potential,20460,0.400324,0.400324,0.262279,0,1.95137,-1.03428
1_1,Constant Potential,20520,0.400323,0.400323,0.262624,0,1.95574,-1.03439
1_1,Constant Potential,20580,0.400322,0.400322,0.262665,0,1.96012,-1.0343
1_1,Constant Potential,20640,0.400322,0.400322,0.261947,0,1.96449,-1.03434
1_1,Constant Potential,20700,0.400332,0.400332,0.262515,0,1.96886,-1.03431
1_1,Constant Potential,20760,0.400351,0.400351,0.261337,0,1.97323,-1.03418
1_1,Constant Potential,20820,0.400331,0.400331,0.261457,0,1.97758,-1.0341
1_1,Constant Potential,20880,0.400339,0.400339,0.261565,0,1.98194,-1.03413
1_1,Constant Potential,20940,0.400313,0.400313,0.260688,0,1.98629,-1.03397
1_1,Constant Potential,21000,0.400325,0.400325,0.260953,0,1.99064,-1.03393
1_1,Constant Potential,21060,0.400351,0.400351,0.260638,0,1.99499,-1.03393
1_1,Constant Potential,21120,0.400307,0.400307,0.26021,0,1.99933,-1.03377
1_1,Constant Potential,21180,0.400355,0.400355,0.260695,0,2.00367,-1.0339
1_1,Constant Potential,21240,0.400333,0.400333,0.260281,0,2.00801,-1.03383
1_1,Constant Potential,21300,0.400359,0.400359,0.260414,0,2.01235,-1.03367
1_1,Constant Potential,21360,0.400332,0.400332,0.259066,0,2.01668,-1.03338
1_1,Constant Potential,21420,0.400334,0.400334,0.259118,0,2.021,-1.03338
1_1,Constant Potential,21480,0.40038,0.40038,0.259391,0,2.02532,-1.03338
1_1,Constant Potential,21540,0.400322,0.400322,0.259516,0,2.02964,-1.0335
1_1,Constant Potential,21600,0.400346,0.400346,0.25965,0,2.03397,-1.03348
1_1,Constant Potential,21660,0.400336,0.400336,0.259073,0,2.03829,-1.03353
1_1,Constant Potential,21720,0.400335,0.400335,0.259092,0,2.04261,-1.03342
1_1,Constant Potential,21780,0.40034,0.40034,0.258911,0,2.04692,-1.03339
1_1,Constant Potential,21840,0.400321,0.400321,0.257969,0,2.05123,-1.03307
1_1,Constant Potential,21900,0.40033,0.40033,0.259606,0,2.05555,-1.03361
1_1,Constant Potential,21960,0.400352,0.400352,0.25922,0,2.05987,-1.03368
1_1,Constant Potential,22020,0.400305,0.400305,0.258774,0,2.06419,-1.03362
1_1,Constant Potential,22080,0.400344,0.400344,0.258704,0,2.0685,-1.03354
1_1,Constant Potential,22140,0.400332,0.400332,0.258099,0,2.0728,-1.03331
1_1,Constant Potential,22200,0.40033,0.40033,0.257536,0,2.0771,-1.03303
1_1,Constant Potential,22260,0.400328,0.400328,0.257491,0,2.08139,-1.03312
1_1,Constant Potential,22320,0.400357,0.400357,0.25767,0,2.08569,-1.0332
1_1,Constant Potential,22380,0.400369,0.400369,0.257426,0,2.08998,-1.0332
1_1,Constant Potential,22440,0.400336,0.400336,0.25753,0,2.09427,-1.03316
1_1,Constant Potential,22500,0.400354,0.400354,0.257459,0,2.09856,-1.03308
1_1,Constant Potential,22560,0.400322,0.400322,0.256828,0,2.10285,-1.03295
1_1,Constant Potential,22620,0.40034,0.40034,0.256666,0,2.10713,-1.03289
1_1,Constant Potential,22680,0.40036,0.40036,0.256569,0,2.1114,-1.033
1_1,Constant Potential,22740,0.400358,0.400358,0.256894,0,2.11568,-1.03308
1_1,Constant Potential,22800,0.400323,0.400323,0.256961,0,2.11996,-1.03316
1_1,Constant Potential,22860,0.400349,0.400349,0.255757,0,2.12424,-1.03288
1_1,Constant Potential,22920,0.400354,0.400354,0.255847,0,2.1285,-1.03297
1_1,Constant Potential,22980,0.400325,0.400325,0.255306,0,2.13276,-1.03261
1_1,Constant Potential,23040,0.400335,0.400335,0.254897,0,2.13701,-1.03255
1_1,Constant Potential,23100,0.400351,0.400351,0.255488,0,2.14126,-1.03257
1_1,Constant Potential,23160,0.40033,0.40033,0.255109,0,2.14552,-1.03277
1_1,Constant Potential,23220,0.400291,0.400291,0.254352,0,2.14977,-1.03255
1_1,Constant Potential,23280,0.400335,0.400335,0.254122,0,2.154,-1.03251
1_1,Constant Potential,23340,0.400345,0.400345,0.2537,0,2.15823,-1.03246
1_1,Constant Potential,23400,0.400299,0.400299,0.254346,0,2.16247,-1.03249
1_1,Constant Potential,23460,0.400331,0.400331,0.253478,0,2.1667,-1.03232
1_1,Constant Potential,23520,0.400338,0.400338,0.25371,0,2.17093,-1.0323
1_1,Constant Potential,23580,0.400338,0.400338,0.253689,0,2.17516,-1.03252
1_1,Constant Potential,23640,0.400336,0.400336,0.253677,0,2.17938,-1.03235
1_1,Constant Potential,23700,0.400364,0.400364,0.253348,0,2.18361,-1.03219
1_1,Constant Potential,23760,0.40029,0.40029,0.252581,0,2.18782,-1.03213
1_1,Constant Potential,23820,0.400341,0.400341,0.252818,0,2.19204,-1.03207
1_1,Constant Potential,23880,0.400316,0.400316,0.252867,0,2.19625,-1.03231
1_1,Constant Potential,23940,0.400348,0.400348,0.253081,0,2.20047,-1.0322
1_1,Constant Potential,24000,0.400345,0.400345,0.253176,0,2.20469,-1.03223
1_1,Constant Potential,24060,0.400355,0.400355,0.252215,0,2.2089,-1.03212
1_1,Constant Potential,24120,0.400368,0.400368,0.252366,0,2.2131,-1.03218
1_1,Constant Potential,24180,0.400343,0.400343,0.252111,0,2.21731,-1.03199
1_1,Constant Potential,24240,0.400337,0.400337,0.252511,0,2.22151,-1.03212
1_1,Constant Potential,24300,0.40032,0.40032,0.252522,0,2.22572,-1.03214
1_1,Constant Potential,24360,0.400329,0.400329,0.251793,0,2.22992,-1.03209
1_1,Constant Potential,24420,0.400335,0.400335,0.251831,0,2.23412,-1.03203
1_1,Constant Potential,24480,0.400328,0.400328,0.252006,0,2.23832,-1.03214
1_1,Constant Potential,24540,0.400333,0.400333,0.251929,0,2.24252,-1.03203
1_1,Constant Potential,24600,0.400348,0.400348,0.251615,0,2.24671,-1.032
1_1,Constant Potential,24660,0.400303,0.400303,0.250679,0,2.2509,-1.03186
1_1,Constant Potential,24720,0.400339,0.400339,0.250925,0,2.25508,-1.03179
1_1,Constant Potential,24780,0.400342,0.400342,0.251135,0,2.25926,-1.03184
1_1,Constant Potential,24840,0.400336,0.400336,0.250969,0,2.26345,-1.03191
1_1,Constant Potential,24900,0.40032,0.40032,0.25048,0,2.26763,-1.03156
1_1,Constant Potential,24960,0.400346,0.400346,0.250298,0,2.2718,-1.03161
1_1,Constant Potential,25020,0.400342,0.400342,0.250649,0,2.27597,-1.03167
1_1,Constant Potential,25080,0.400331,0.400331,0.250149,0,2.28015,-1.03155
1_1,Constant Potential,25140,0.400327,0.400327,0.250749,0,2.28432,-1.03167
1_1,Constant Potential,25200,0.400322,0.400322,0.250241,0,2.2885,-1.0317
1_1,Constant Potential,25260,0.40036,0.40036,0.249434,0,2.29266,-1.0314
1_1,Constant Potential,25320,0.400386,0.400386,0.249578,0,2.29682,-1.03139
1_1,Constant Potential,25380,0.400342,0.400342,0.249713,0,2.30098,-1.03146
1_1,Constant Potential,25440,0.400364,0.400364,0.249714,0,2.30514,-1.03158
1_1,Constant Potential,25500,0.400329,0.400329,0.249477,0,2.3093,-1.03126
1_1,Constant Potential,25560,0.400367,0.400367,0.24914,0,2.31346,-1.03139
1_1,Constant Potential,25620,0.400319,0.400319,0.248918,0,2.31761,-1.03129
1_1,Constant Potential,25680,0.400353,0.400353,0.248994,0,2.32176,-1.03123
1_1,Constant Potential,25740,0.400335,0.400335,0.249249,0,2.32591,-1.03142
1_1,Constant Potential,25800,0.40034,0.40034,0.248726,0,2.33006,-1.03128
1_1,Constant Potential,25860,0.400332,0.400332,0.248566,0,2.3342,-1.0313
1_1,Constant Potential,25920,0.40031,0.40031,0.248658,0,2.33835,-1.03136
1_1,Constant Potential,25980,0.400366,0.400366,0.248219,0,2.34249,-1.03127
1_1,Constant Potential,26040,0.400366,0.400366,0.248059,0,2.34662,-1.03109
1_1,Constant Potential,26100,0.400353,0.400353,0.248137,0,2.35076,-1.03115
1_1,Constant Potential,26160,0.400326,0.400326,0.248097,0,2.35489,-1.03122
1_1,Constant Potential,26220,0.400332,0.400332,0.248117,0,2.35903,-1.03117
1_1,Constant Potential,26280,0.400352,0.400352,0.248096,0,2.36316,-1.03133
1_1,Constant Potential,26340,0.400367,0.400367,0.247941,0,2.3673,-1.03145
1_1,Constant Potential,26400,0.400348,0.400348,0.247857,0,2.37143,-1.03122
1_1,Constant Potential,26460,0.400344,0.400344,0.247809,0,2.37556,-1.03135
1_1,Constant Potential,26520,0.400321,0.400321,0.247596,0,2.37969,-1.03114
1_1,Constant Potential,26580,0.400371,0.400371,0.247677,0,2.38381,-1.0314
