Step number,Step name,Elapsed Time (s),Working Electrode (V),Working Electrode vs. NHE (V),Current (mA),Current Density (mA/cm≤),Cumulative Charge (mAh),Counter Electrode (V)
1_1,Constant Potential,116281,0.199918,0.199918,0.111659,0,14.0307,-0.471025
1_1,Constant Potential,116341,0.199895,0.199895,0.111624,0,14.0325,-0.471232
1_1,Constant Potential,116401,0.199935,0.199935,0.111278,0,14.0344,-0.471227
1_1,Constant Potential,116461,0.199923,0.199923,0.11041,0,14.0362,-0.470769
1_1,Constant Potential,116521,0.199917,0.199917,0.110574,0,14.0381,-0.470587
1_1,Constant Potential,116581,0.199929,0.199929,0.110484,0,14.0399,-0.470303
1_1,Constant Potential,116641,0.199912,0.199912,0.11011,0,14.0418,-0.470214
1_1,Constant Potential,116701,0.199929,0.199929,0.110353,0,14.0436,-0.470345
1_1,Constant Potential,116761,0.199913,0.199913,0.110468,0,14.0454,-0.470203
1_1,Constant Potential,116821,0.19997,0.19997,0.110252,0,14.0473,-0.470354
1_1,Constant Potential,116881,0.199941,0.199941,0.110151,0,14.0491,-0.470054
1_1,Constant Potential,116941,0.199919,0.199919,0.109925,0,14.051,-0.470223
1_1,Constant Potential,117001,0.199953,0.199953,0.110081,0,14.0528,-0.470142
1_1,Constant Potential,117061,0.199937,0.199937,0.109951,0,14.0546,-0.470136
1_1,Constant Potential,117121,0.199939,0.199939,0.10968,0,14.0564,-0.469536
1_1,Constant Potential,117181,0.199965,0.199965,0.109691,0,14.0583,-0.46988
1_1,Constant Potential,117241,0.199911,0.199911,0.109288,0,14.0601,-0.469921
1_1,Constant Potential,117301,0.199945,0.199945,0.109771,0,14.0619,-0.469892
1_1,Constant Potential,117361,0.199927,0.199927,0.109688,0,14.0638,-0.469734
1_1,Constant Potential,117421,0.199938,0.199938,0.110049,0,14.0656,-0.470019
1_1,Constant Potential,117481,0.199929,0.199929,0.109913,0,14.0674,-0.470251
1_1,Constant Potential,117541,0.199916,0.199916,0.109632,0,14.0692,-0.470244
1_1,Constant Potential,117601,0.199927,0.199927,0.109834,0,14.0711,-0.470224
1_1,Constant Potential,117661,0.199897,0.199897,0.110019,0,14.0729,-0.470294
1_1,Constant Potential,117721,0.19991,0.19991,0.109984,0,14.0747,-0.470518
1_1,Constant Potential,117781,0.199928,0.199928,0.109753,0,14.0766,-0.470578
1_1,Constant Potential,117841,0.199934,0.199934,0.109721,0,14.0784,-0.470466
1_1,Constant Potential,117901,0.199901,0.199901,0.109505,0,14.0802,-0.470406
1_1,Constant Potential,117961,0.199929,0.199929,0.109739,0,14.0821,-0.470588
1_1,Constant Potential,118021,0.199897,0.199897,0.109391,0,14.0839,-0.470579
1_1,Constant Potential,118081,0.199925,0.199925,0.109471,0,14.0857,-0.470628
1_1,Constant Potential,118141,0.199918,0.199918,0.110065,0,14.0875,-0.470942
1_1,Constant Potential,118201,0.199934,0.199934,0.109892,0,14.0894,-0.47114
1_1,Constant Potential,118261,0.199949,0.199949,0.110223,0,14.0912,-0.471114
1_1,Constant Potential,118321,0.199903,0.199903,0.110138,0,14.093,-0.470969
1_1,Constant Potential,118381,0.199911,0.199911,0.110689,0,14.0949,-0.471506
1_1,Constant Potential,118441,0.199921,0.199921,0.111118,0,14.0967,-0.471896
1_1,Constant Potential,118501,0.199891,0.199891,0.110042,0,14.0986,-0.471458
1_1,Constant Potential,118561,0.199885,0.199885,0.110285,0,14.1004,-0.471489
1_1,Constant Potential,118621,0.199904,0.199904,0.109638,0,14.1022,-0.471222
1_1,Constant Potential,118681,0.199938,0.199938,0.109347,0,14.1041,-0.471
1_1,Constant Potential,118741,0.199911,0.199911,0.109012,0,14.1059,-0.470782
1_1,Constant Potential,118801,0.199894,0.199894,0.108597,0,14.1077,-0.470792
1_1,Constant Potential,118861,0.199911,0.199911,0.108411,0,14.1095,-0.470599
1_1,Constant Potential,118921,0.199909,0.199909,0.108868,0,14.1113,-0.470558
1_1,Constant Potential,118981,0.199901,0.199901,0.108626,0,14.1131,-0.470673
1_1,Constant Potential,119041,0.199927,0.199927,0.108538,0,14.1149,-0.470493
1_1,Constant Potential,119101,0.199954,0.199954,0.108664,0,14.1168,-0.470308
1_1,Constant Potential,119161,0.19992,0.19992,0.107666,0,14.1186,-0.470137
1_1,Constant Potential,119221,0.199933,0.199933,0.107878,0,14.1203,-0.470097
1_1,Constant Potential,119281,0.199938,0.199938,0.109334,0,14.1222,-0.470903
1_1,Constant Potential,119341,0.19998,0.19998,0.10955,0,14.124,-0.471438
1_1,Constant Potential,119401,0.199956,0.199956,0.109521,0,14.1258,-0.471639
1_1,Constant Potential,119461,0.19993,0.19993,0.108924,0,14.1276,-0.471401
1_1,Constant Potential,119521,0.19992,0.19992,0.109134,0,14.1294,-0.471408
1_1,Constant Potential,119581,0.199942,0.199942,0.108787,0,14.1313,-0.471274
1_1,Constant Potential,119641,0.199941,0.199941,0.109018,0,14.1331,-0.470956
1_1,Constant Potential,119701,0.199904,0.199904,0.108113,0,14.1349,-0.470898
1_1,Constant Potential,119761,0.199929,0.199929,0.107968,0,14.1367,-0.470612
1_1,Constant Potential,119821,0.199886,0.199886,0.107591,0,14.1385,-0.470485
1_1,Constant Potential,119881,0.199948,0.199948,0.107819,0,14.1403,-0.470503
1_1,Constant Potential,119941,0.19988,0.19988,0.106931,0,14.1421,-0.470258
1_1,Constant Potential,120001,0.199907,0.199907,0.10742,0,14.1439,-0.470339
1_1,Constant Potential,120061,0.199878,0.199878,0.106663,0,14.1456,-0.469829
1_1,Constant Potential,120121,0.199933,0.199933,0.106378,0,14.1474,-0.469789
1_1,Constant Potential,120181,0.199933,0.199933,0.107421,0,14.1492,-0.470125
1_1,Constant Potential,120241,0.19991,0.19991,0.107081,0,14.151,-0.469928
1_1,Constant Potential,120301,0.199936,0.199936,0.106805,0,14.1528,-0.469889
1_1,Constant Potential,120361,0.199928,0.199928,0.106445,0,14.1545,-0.469656
1_1,Constant Potential,120421,0.199914,0.199914,0.106616,0,14.1563,-0.469537
1_1,Constant Potential,120481,0.199913,0.199913,0.106248,0,14.1581,-0.469646
1_1,Constant Potential,120541,0.199942,0.199942,0.106094,0,14.1599,-0.469599
1_1,Constant Potential,120601,0.199906,0.199906,0.106274,0,14.1616,-0.469525
1_1,Constant Potential,120661,0.199899,0.199899,0.106047,0,14.1634,-0.469274
1_1,Constant Potential,120721,0.199926,0.199926,0.106433,0,14.1652,-0.469511
1_1,Constant Potential,120781,0.199962,0.199962,0.106648,0,14.1669,-0.469472
1_1,Constant Potential,120841,0.19993,0.19993,0.105603,0,14.1687,-0.469296
1_1,Constant Potential,120901,0.199924,0.199924,0.105297,0,14.1705,-0.468843
1_1,Constant Potential,120961,0.199932,0.199932,0.105702,0,14.1722,-0.468833
1_1,Constant Potential,121021,0.199948,0.199948,0.105673,0,14.174,-0.468931
1_1,Constant Potential,121081,0.19991,0.19991,0.106381,0,14.1758,-0.469587
1_1,Constant Potential,121141,0.199941,0.199941,0.105956,0,14.1775,-0.469561
1_1,Constant Potential,121201,0.199914,0.199914,0.106412,0,14.1793,-0.469787
1_1,Constant Potential,121261,0.199896,0.199896,0.106631,0,14.1811,-0.470118
1_1,Constant Potential,121321,0.199926,0.199926,0.107436,0,14.1829,-0.47083
1_1,Constant Potential,121381,0.199937,0.199937,0.107624,0,14.1847,-0.471163
1_1,Constant Potential,121441,0.199926,0.199926,0.107126,0,14.1864,-0.471253
1_1,Constant Potential,121501,0.199958,0.199958,0.107388,0,14.1882,-0.47122
1_1,Constant Potential,121561,0.199928,0.199928,0.107036,0,14.19,-0.471012
1_1,Constant Potential,121621,0.199933,0.199933,0.106195,0,14.1918,-0.470605
1_1,Constant Potential,121681,0.199884,0.199884,0.106348,0,14.1936,-0.470707
1_1,Constant Potential,121741,0.199925,0.199925,0.105563,0,14.1953,-0.470504
1_1,Constant Potential,121801,0.199919,0.199919,0.105764,0,14.1971,-0.470455
1_1,Constant Potential,121861,0.199928,0.199928,0.106225,0,14.1989,-0.470394
1_1,Constant Potential,121921,0.199917,0.199917,0.105226,0,14.2006,-0.470167
1_1,Constant Potential,121981,0.199915,0.199915,0.105335,0,14.2024,-0.47006
1_1,Constant Potential,122041,0.199881,0.199881,0.104597,0,14.2041,-0.469811
1_1,Constant Potential,122101,0.199905,0.199905,0.105035,0,14.2059,-0.469526
1_1,Constant Potential,122161,0.199917,0.199917,0.10453,0,14.2076,-0.469845
1_1,Constant Potential,122221,0.199908,0.199908,0.104919,0,14.2094,-0.470081
1_1,Constant Potential,122281,0.199883,0.199883,0.104217,0,14.2111,-0.469657
1_1,Constant Potential,122341,0.199906,0.199906,0.104825,0,14.2128,-0.469916
1_1,Constant Potential,122401,0.199897,0.199897,0.10429,0,14.2146,-0.469927
1_1,Constant Potential,122461,0.199909,0.199909,0.10488,0,14.2163,-0.469875
1_1,Constant Potential,122521,0.199923,0.199923,0.10429,0,14.2181,-0.469671
1_1,Constant Potential,122581,0.199909,0.199909,0.104323,0,14.2198,-0.469392
1_1,Constant Potential,122641,0.199923,0.199923,0.104079,0,14.2216,-0.469474
1_1,Constant Potential,122701,0.199904,0.199904,0.10436,0,14.2233,-0.469466
1_1,Constant Potential,122761,0.199871,0.199871,0.103858,0,14.225,-0.469411
1_1,Constant Potential,122821,0.199919,0.199919,0.104061,0,14.2268,-0.469273
1_1,Constant Potential,122881,0.1999,0.1999,0.103615,0,14.2285,-0.469213
1_1,Constant Potential,122941,0.199885,0.199885,0.103441,0,14.2302,-0.46925
1_1,Constant Potential,123001,0.199927,0.199927,0.104091,0,14.2319,-0.469163
1_1,Constant Potential,123061,0.199895,0.199895,0.103405,0,14.2337,-0.468995
1_1,Constant Potential,123121,0.199898,0.199898,0.103213,0,14.2354,-0.469058
1_1,Constant Potential,123181,0.19992,0.19992,0.102826,0,14.2371,-0.468607
1_1,Constant Potential,123241,0.199891,0.199891,0.102511,0,14.2388,-0.468544
1_1,Constant Potential,123301,0.199886,0.199886,0.102794,0,14.2405,-0.468465
1_1,Constant Potential,123361,0.199914,0.199914,0.103204,0,14.2422,-0.468553
1_1,Constant Potential,123421,0.199897,0.199897,0.102908,0,14.244,-0.468681
1_1,Constant Potential,123481,0.199925,0.199925,0.102534,0,14.2457,-0.468546
1_1,Constant Potential,123541,0.199911,0.199911,0.102831,0,14.2474,-0.468463
1_1,Constant Potential,123601,0.199922,0.199922,0.102796,0,14.2491,-0.468447
1_1,Constant Potential,123661,0.199905,0.199905,0.102177,0,14.2508,-0.468186
1_1,Constant Potential,123721,0.199932,0.199932,0.102117,0,14.2525,-0.467811
1_1,Constant Potential,123781,0.199911,0.199911,0.101861,0,14.2542,-0.467768
1_1,Constant Potential,123841,0.199906,0.199906,0.102554,0,14.2559,-0.468231
1_1,Constant Potential,123901,0.199892,0.199892,0.102613,0,14.2576,-0.468151
1_1,Constant Potential,123961,0.199933,0.199933,0.10245,0,14.2593,-0.468187
1_1,Constant Potential,124021,0.199961,0.199961,0.102816,0,14.261,-0.468686
1_1,Constant Potential,124081,0.199922,0.199922,0.102939,0,14.2628,-0.46861
1_1,Constant Potential,124141,0.19995,0.19995,0.102914,0,14.2645,-0.468728
1_1,Constant Potential,124201,0.199941,0.199941,0.103016,0,14.2662,-0.469009
1_1,Constant Potential,124261,0.199933,0.199933,0.102831,0,14.2679,-0.468968
1_1,Constant Potential,124321,0.199914,0.199914,0.102712,0,14.2696,-0.469036
1_1,Constant Potential,124381,0.199914,0.199914,0.10329,0,14.2713,-0.469005
1_1,Constant Potential,124441,0.199912,0.199912,0.102546,0,14.2731,-0.468798
1_1,Constant Potential,124501,0.199898,0.199898,0.102803,0,14.2748,-0.468686
1_1,Constant Potential,124561,0.199909,0.199909,0.102661,0,14.2765,-0.469086
1_1,Constant Potential,124621,0.199898,0.199898,0.102798,0,14.2782,-0.468809
1_1,Constant Potential,124681,0.199916,0.199916,0.102385,0,14.2799,-0.468758
1_1,Constant Potential,124741,0.199919,0.199919,0.10253,0,14.2816,-0.468829
1_1,Constant Potential,124801,0.199916,0.199916,0.102134,0,14.2833,-0.468918
1_1,Constant Potential,124861,0.1999,0.1999,0.102771,0,14.285,-0.46918
1_1,Constant Potential,124921,0.199877,0.199877,0.102432,0,14.2867,-0.468944
1_1,Constant Potential,124981,0.199914,0.199914,0.102623,0,14.2884,-0.469045
1_1,Constant Potential,125041,0.199917,0.199917,0.103097,0,14.2902,-0.46937
1_1,Constant Potential,125101,0.199925,0.199925,0.102258,0,14.2919,-0.469098
1_1,Constant Potential,125161,0.199929,0.199929,0.102844,0,14.2936,-0.469495
1_1,Constant Potential,125221,0.199918,0.199918,0.102427,0,14.2953,-0.469184
1_1,Constant Potential,125281,0.199945,0.199945,0.103351,0,14.297,-0.46976
1_1,Constant Potential,125341,0.199922,0.199922,0.102682,0,14.2987,-0.469625
1_1,Constant Potential,125401,0.199915,0.199915,0.103178,0,14.3004,-0.469805
1_1,Constant Potential,125461,0.199917,0.199917,0.10317,0,14.3021,-0.469803
1_1,Constant Potential,125521,0.19988,0.19988,0.102941,0,14.3039,-0.469672
1_1,Constant Potential,125581,0.199912,0.199912,0.101978,0,14.3056,-0.469263
1_1,Constant Potential,125641,0.199918,0.199918,0.102033,0,14.3073,-0.469331
1_1,Constant Potential,125701,0.199915,0.199915,0.102477,0,14.309,-0.469432
1_1,Constant Potential,125761,0.199936,0.199936,0.102194,0,14.3107,-0.469473
1_1,Constant Potential,125821,0.199923,0.199923,0.102007,0,14.3124,-0.469364
1_1,Constant Potential,125881,0.199925,0.199925,0.102212,0,14.3141,-0.469287
1_1,Constant Potential,125941,0.199909,0.199909,0.102068,0,14.3158,-0.469296
1_1,Constant Potential,126001,0.199917,0.199917,0.102127,0,14.3175,-0.46951
1_1,Constant Potential,126061,0.199939,0.199939,0.102149,0,14.3192,-0.469516
1_1,Constant Potential,126121,0.199919,0.199919,0.102172,0,14.3209,-0.469557
1_1,Constant Potential,126181,0.199909,0.199909,0.101964,0,14.3226,-0.469471
1_1,Constant Potential,126241,0.199931,0.199931,0.10234,0,14.3243,-0.469845
1_1,Constant Potential,126301,0.19992,0.19992,0.102095,0,14.326,-0.469501
1_1,Constant Potential,126361,0.199951,0.199951,0.102584,0,14.3277,-0.469719
1_1,Constant Potential,126421,0.199897,0.199897,0.102258,0,14.3294,-0.469471
1_1,Constant Potential,126481,0.19988,0.19988,0.101956,0,14.3311,-0.469936
1_1,Constant Potential,126541,0.199941,0.199941,0.102319,0,14.3328,-0.470023
1_1,Constant Potential,126601,0.199931,0.199931,0.102186,0,14.3345,-0.470015
1_1,Constant Potential,126661,0.199916,0.199916,0.102403,0,14.3362,-0.469926
1_1,Constant Potential,126721,0.199935,0.199935,0.102118,0,14.3379,-0.470021
1_1,Constant Potential,126781,0.199896,0.199896,0.101783,0,14.3396,-0.469836
1_1,Constant Potential,126841,0.199907,0.199907,0.101724,0,14.3413,-0.469833
1_1,Constant Potential,126901,0.199926,0.199926,0.101708,0,14.343,-0.469429
1_1,Constant Potential,126961,0.1999,0.1999,0.102239,0,14.3447,-0.469827
1_1,Constant Potential,127021,0.199918,0.199918,0.101942,0,14.3464,-0.469904
1_1,Constant Potential,127081,0.199899,0.199899,0.102089,0,14.3481,-0.470284
1_1,Constant Potential,127141,0.199952,0.199952,0.102038,0,14.3498,-0.470441
1_1,Constant Potential,127201,0.199906,0.199906,0.102464,0,14.3515,-0.470776
1_1,Constant Potential,127261,0.199924,0.199924,0.102696,0,14.3532,-0.470982
1_1,Constant Potential,127321,0.199936,0.199936,0.102503,0,14.355,-0.470673
1_1,Constant Potential,127381,0.199905,0.199905,0.102135,0,14.3567,-0.470657
1_1,Constant Potential,127441,0.199964,0.199964,0.10222,0,14.3584,-0.47079
1_1,Constant Potential,127501,0.19995,0.19995,0.102561,0,14.3601,-0.471064
1_1,Constant Potential,127561,0.199956,0.199956,0.101728,0,14.3618,-0.47047
1_1,Constant Potential,127621,0.199924,0.199924,0.102024,0,14.3635,-0.470985
1_1,Constant Potential,127681,0.199909,0.199909,0.101676,0,14.3652,-0.470903
1_1,Constant Potential,127741,0.199934,0.199934,0.101733,0,14.3669,-0.470863
1_1,Constant Potential,127801,0.199924,0.199924,0.101689,0,14.3686,-0.470794
1_1,Constant Potential,127861,0.199891,0.199891,0.101652,0,14.3702,-0.470725
1_1,Constant Potential,127921,0.199916,0.199916,0.101001,0,14.3719,-0.470515
1_1,Constant Potential,127981,0.199898,0.199898,0.100898,0,14.3736,-0.470298
1_1,Constant Potential,128041,0.199898,0.199898,0.100225,0,14.3753,-0.469973
1_1,Constant Potential,128101,0.199919,0.199919,0.100524,0,14.377,-0.470024
1_1,Constant Potential,128161,0.199896,0.199896,0.100314,0,14.3786,-0.469886
1_1,Constant Potential,128221,0.199901,0.199901,0.100044,0,14.3803,-0.469842
1_1,Constant Potential,128281,0.1999,0.1999,0.100422,0,14.382,-0.470131
1_1,Constant Potential,128341,0.19991,0.19991,0.100608,0,14.3837,-0.470025
1_1,Constant Potential,128401,0.199899,0.199899,0.100986,0,14.3853,-0.470162
1_1,Constant Potential,128461,0.199896,0.199896,0.100676,0,14.387,-0.469948
1_1,Constant Potential,128521,0.199891,0.199891,0.0995721,0,14.3887,-0.469805
1_1,Constant Potential,128581,0.199895,0.199895,0.1002,0,14.3904,-0.469637
1_1,Constant Potential,128641,0.199919,0.199919,0.100372,0,14.392,-0.469662
1_1,Constant Potential,128701,0.199916,0.199916,0.100076,0,14.3937,-0.469744
1_1,Constant Potential,128761,0.19992,0.19992,0.100319,0,14.3954,-0.469784
1_1,Constant Potential,128821,0.199928,0.199928,0.0998278,0,14.397,-0.469742
1_1,Constant Potential,128881,0.199972,0.199972,0.0999128,0,14.3987,-0.469688
1_1,Constant Potential,128941,0.199917,0.199917,0.099643,0,14.4004,-0.469625
1_1,Constant Potential,129001,0.19992,0.19992,0.100263,0,14.402,-0.469705
1_1,Constant Potential,129061,0.199939,0.199939,0.0994231,0,14.4037,-0.469155
1_1,Constant Potential,129121,0.199903,0.199903,0.0997148,0,14.4053,-0.469564
1_1,Constant Potential,129181,0.199916,0.199916,0.0993356,0,14.407,-0.469178
1_1,Constant Potential,129241,0.199921,0.199921,0.0990843,0,14.4087,-0.469108
1_1,Constant Potential,129301,0.199956,0.199956,0.099098,0,14.4103,-0.469043
1_1,Constant Potential,129361,0.199918,0.199918,0.0985777,0,14.412,-0.46906
1_1,Constant Potential,129421,0.19992,0.19992,0.0993085,0,14.4136,-0.469258
1_1,Constant Potential,129481,0.199914,0.199914,0.0990293,0,14.4153,-0.469172
1_1,Constant Potential,129541,0.199942,0.199942,0.0992475,0,14.4169,-0.469278
1_1,Constant Potential,129601,0.199919,0.199919,0.0985644,0,14.4186,-0.468746
1_1,Constant Potential,129661,0.199939,0.199939,0.0985277,0,14.4202,-0.468786
1_1,Constant Potential,129721,0.19993,0.19993,0.0985703,0,14.4218,-0.469096
1_1,Constant Potential,129781,0.19992,0.19992,0.0987315,0,14.4235,-0.469174
1_1,Constant Potential,129841,0.199935,0.199935,0.09928,0,14.4251,-0.469333
1_1,Constant Potential,129901,0.199919,0.199919,0.099141,0,14.4268,-0.469246
1_1,Constant Potential,129961,0.199955,0.199955,0.0991821,0,14.4284,-0.469342
1_1,Constant Potential,130021,0.199972,0.199972,0.0989625,0,14.4301,-0.469476
1_1,Constant Potential,130081,0.199981,0.199981,0.0992113,0,14.4317,-0.469558
1_1,Constant Potential,130141,0.199897,0.199897,0.0989605,0,14.4334,-0.469322
1_1,Constant Potential,130201,0.199912,0.199912,0.0991037,0,14.4351,-0.469321
1_1,Constant Potential,130261,0.199921,0.199921,0.0983303,0,14.4367,-0.469053
1_1,Constant Potential,130321,0.199926,0.199926,0.0985084,0,14.4383,-0.468947
1_1,Constant Potential,130381,0.199926,0.199926,0.0988619,0,14.44,-0.469471
1_1,Constant Potential,130441,0.199902,0.199902,0.098564,0,14.4416,-0.469229
1_1,Constant Potential,130501,0.199908,0.199908,0.0986933,0,14.4433,-0.469227
1_1,Constant Potential,130561,0.199913,0.199913,0.0990498,0,14.4449,-0.469845
1_1,Constant Potential,130621,0.199922,0.199922,0.098822,0,14.4466,-0.469824
1_1,Constant Potential,130681,0.199908,0.199908,0.0994601,0,14.4482,-0.470076
1_1,Constant Potential,130741,0.199931,0.199931,0.099121,0,14.4499,-0.470066
1_1,Constant Potential,130801,0.199916,0.199916,0.0989922,0,14.4515,-0.470047
1_1,Constant Potential,130861,0.199925,0.199925,0.0986497,0,14.4532,-0.46995
1_1,Constant Potential,130921,0.199911,0.199911,0.0987471,0,14.4548,-0.469834
1_1,Constant Potential,130981,0.199911,0.199911,0.0985675,0,14.4565,-0.470018
1_1,Constant Potential,131041,0.199916,0.199916,0.0988189,0,14.4581,-0.469994
1_1,Constant Potential,131101,0.199946,0.199946,0.0986989,0,14.4598,-0.46987
1_1,Constant Potential,131161,0.199907,0.199907,0.0989844,0,14.4614,-0.470219
1_1,Constant Potential,131221,0.199924,0.199924,0.098856,0,14.463,-0.470346
1_1,Constant Potential,131281,0.199925,0.199925,0.0986434,0,14.4647,-0.470102
1_1,Constant Potential,131341,0.199899,0.199899,0.0984693,0,14.4663,-0.469901
1_1,Constant Potential,131401,0.19992,0.19992,0.0980297,0,14.468,-0.469911
1_1,Constant Potential,131461,0.199898,0.199898,0.0984396,0,14.4696,-0.470048
1_1,Constant Potential,131521,0.199913,0.199913,0.0986597,0,14.4713,-0.470428
1_1,Constant Potential,131581,0.19989,0.19989,0.0984839,0,14.4729,-0.470433
1_1,Constant Potential,131641,0.199906,0.199906,0.0987841,0,14.4745,-0.470364
1_1,Constant Potential,131701,0.199907,0.199907,0.098517,0,14.4762,-0.470329
1_1,Constant Potential,131761,0.199903,0.199903,0.0980631,0,14.4778,-0.470266
1_1,Constant Potential,131821,0.199925,0.199925,0.0985156,0,14.4795,-0.470333
1_1,Constant Potential,131881,0.199908,0.199908,0.0982089,0,14.4811,-0.470466
1_1,Constant Potential,131941,0.199885,0.199885,0.0981941,0,14.4827,-0.470524
1_1,Constant Potential,132001,0.199931,0.199931,0.098641,0,14.4844,-0.470722
1_1,Constant Potential,132061,0.19992,0.19992,0.0987893,0,14.486,-0.470707
1_1,Constant Potential,132121,0.199887,0.199887,0.0981856,0,14.4877,-0.470881
1_1,Constant Potential,132181,0.199913,0.199913,0.0978477,0,14.4893,-0.470645
1_1,Constant Potential,132241,0.199912,0.199912,0.097714,0,14.4909,-0.470552
1_1,Constant Potential,132301,0.199891,0.199891,0.0980637,0,14.4926,-0.470768
1_1,Constant Potential,132361,0.199892,0.199892,0.0979482,0,14.4942,-0.470597
1_1,Constant Potential,132421,0.199878,0.199878,0.0974023,0,14.4958,-0.470347
1_1,Constant Potential,132481,0.199911,0.199911,0.098098,0,14.4975,-0.470767
1_1,Constant Potential,132541,0.199926,0.199926,0.0984033,0,14.4991,-0.470689
1_1,Constant Potential,132601,0.199909,0.199909,0.0983077,0,14.5007,-0.471122
1_1,Constant Potential,132661,0.199883,0.199883,0.0981257,0,14.5024,-0.471
1_1,Constant Potential,132721,0.199868,0.199868,0.0983166,0,14.504,-0.471109
1_1,Constant Potential,132781,0.199882,0.199882,0.0980015,0,14.5056,-0.47134
1_1,Constant Potential,132841,0.199883,0.199883,0.0985185,0,14.5073,-0.471592
1_1,Constant Potential,132901,0.19988,0.19988,0.0982792,0,14.5089,-0.471876
1_1,Constant Potential,132961,0.199863,0.199863,0.0984572,0,14.5106,-0.472152
1_1,Constant Potential,133021,0.199913,0.199913,0.0992525,0,14.5122,-0.472682
1_1,Constant Potential,133081,0.19991,0.19991,0.0993277,0,14.5139,-0.473099
1_1,Constant Potential,133141,0.19991,0.19991,0.0998561,0,14.5155,-0.473063
1_1,Constant Potential,133201,0.199889,0.199889,0.0995666,0,14.5172,-0.473499
1_1,Constant Potential,133261,0.199904,0.199904,0.0993689,0,14.5188,-0.473539
1_1,Constant Potential,133321,0.199887,0.199887,0.0992635,0,14.5205,-0.473804
1_1,Constant Potential,133381,0.199923,0.199923,0.100001,0,14.5222,-0.474538
1_1,Constant Potential,133441,0.199899,0.199899,0.0999379,0,14.5238,-0.474554
1_1,Constant Potential,133501,0.19991,0.19991,0.0998198,0,14.5255,-0.474459
1_1,Constant Potential,133561,0.199922,0.199922,0.100132,0,14.5271,-0.474749
1_1,Constant Potential,133621,0.19989,0.19989,0.100186,0,14.5288,-0.474959
1_1,Constant Potential,133681,0.1999,0.1999,0.0997703,0,14.5305,-0.475292
1_1,Constant Potential,133741,0.199906,0.199906,0.100259,0,14.5322,-0.47514
1_1,Constant Potential,133801,0.199885,0.199885,0.0999954,0,14.5338,-0.475109
1_1,Constant Potential,133861,0.199905,0.199905,0.100276,0,14.5355,-0.475343
1_1,Constant Potential,133921,0.199905,0.199905,0.100422,0,14.5372,-0.475535
1_1,Constant Potential,133981,0.199891,0.199891,0.0996839,0,14.5388,-0.475305
1_1,Constant Potential,134041,0.199881,0.199881,0.100447,0,14.5405,-0.476027
1_1,Constant Potential,134101,0.19989,0.19989,0.0999612,0,14.5422,-0.475901
1_1,Constant Potential,134161,0.199884,0.199884,0.0995715,0,14.5438,-0.475418
1_1,Constant Potential,134221,0.19985,0.19985,0.0999174,0,14.5455,-0.47592
1_1,Constant Potential,134281,0.199878,0.199878,0.10004,0,14.5472,-0.475933
1_1,Constant Potential,134341,0.199869,0.199869,0.099892,0,14.5488,-0.476434
1_1,Constant Potential,134401,0.199922,0.199922,0.100035,0,14.5505,-0.476617
1_1,Constant Potential,134461,0.199908,0.199908,0.0999322,0,14.5522,-0.476587
1_1,Constant Potential,134521,0.199886,0.199886,0.100049,0,14.5538,-0.476549
1_1,Constant Potential,134581,0.199896,0.199896,0.10012,0,14.5555,-0.476656
1_1,Constant Potential,134641,0.199874,0.199874,0.0997619,0,14.5572,-0.476558
1_1,Constant Potential,134701,0.19989,0.19989,0.0998212,0,14.5588,-0.476773
1_1,Constant Potential,134761,0.199901,0.199901,0.100187,0,14.5605,-0.477381
1_1,Constant Potential,134821,0.199926,0.199926,0.100568,0,14.5622,-0.477347
1_1,Constant Potential,134881,0.199942,0.199942,0.0999754,0,14.5638,-0.477222
1_1,Constant Potential,134941,0.199889,0.199889,0.0986942,0,14.5655,-0.476321
1_1,Constant Potential,135001,0.199927,0.199927,0.0985345,0,14.5671,-0.476063
1_1,Constant Potential,135061,0.19993,0.19993,0.0980334,0,14.5688,-0.475603
1_1,Constant Potential,135121,0.199935,0.199935,0.0981565,0,14.5704,-0.475454
1_1,Constant Potential,135181,0.199916,0.199916,0.097781,0,14.572,-0.475561
1_1,Constant Potential,135241,0.199902,0.199902,0.0977858,0,14.5737,-0.475342
1_1,Constant Potential,135301,0.199926,0.199926,0.0982589,0,14.5753,-0.475526
1_1,Constant Potential,135361,0.19993,0.19993,0.097902,0,14.5769,-0.475446
1_1,Constant Potential,135421,0.199963,0.199963,0.0979765,0,14.5786,-0.475976
1_1,Constant Potential,135481,0.199897,0.199897,0.0986303,0,14.5802,-0.476228
1_1,Constant Potential,135541,0.199912,0.199912,0.0987809,0,14.5819,-0.476294
1_1,Constant Potential,135601,0.19994,0.19994,0.0985406,0,14.5835,-0.476721
1_1,Constant Potential,135661,0.199952,0.199952,0.0992882,0,14.5851,-0.47735
1_1,Constant Potential,135721,0.199923,0.199923,0.100129,0,14.5868,-0.477871
1_1,Constant Potential,135781,0.199923,0.199923,0.099364,0,14.5885,-0.477874
1_1,Constant Potential,135841,0.199899,0.199899,0.0994104,0,14.5901,-0.47812
1_1,Constant Potential,135901,0.199913,0.199913,0.0988719,0,14.5918,-0.47818
1_1,Constant Potential,135961,0.199877,0.199877,0.0994185,0,14.5934,-0.477979
