Step number,Step name,Elapsed Time (s),Working Electrode (V),Working Electrode vs. NHE (V),Current (mA),Current Density (mA/cm≤),Cumulative Charge (mAh),Counter Electrode (V)
1_1,Constant Potential,18567,0.199886,0.199886,8.61E-06,0,-0.00497185,0.37948
1_1,Constant Potential,18627,0.199902,0.199902,-0.000309731,0,-0.00497436,0.379381
1_1,Constant Potential,18689,0.199886,0.199886,-0.000486422,0,-0.00498121,0.379234
1_1,Constant Potential,18749,0.199901,0.199901,7.75E-05,0,-0.00498462,0.379143
1_1,Constant Potential,18811,0.199902,0.199902,-0.000319652,0,-0.00498671,0.379253
1_1,Constant Potential,18871,0.199917,0.199917,-5.71E-05,0,-0.00498985,0.379253
1_1,Constant Potential,18931,0.199925,0.199925,-0.000593263,0,-0.00499526,0.379311
1_1,Constant Potential,18991,0.199905,0.199905,-0.000460626,0,-0.00500405,0.379171
1_1,Constant Potential,19051,0.199911,0.199911,-0.0016735,0,-0.00502183,0.379223
1_1,Constant Potential,19111,0.19992,0.19992,-0.00111962,0,-0.00504511,0.379206
1_1,Constant Potential,19171,0.199914,0.199914,-0.000420903,0,-0.00505795,0.379055
1_1,Constant Potential,19231,0.199906,0.199906,-0.000559956,0,-0.00506612,0.379005
1_1,Constant Potential,19291,0.19992,0.19992,-0.000929614,0,-0.00507853,0.379484
1_1,Constant Potential,19353,0.199925,0.199925,-0.000608178,0,-0.00509177,0.379103
1_1,Constant Potential,19413,0.199911,0.199911,-0.000332026,0,-0.00509961,0.379079
1_1,Constant Potential,19477,0.199884,0.199884,0.000192519,0,-0.00510085,0.378775
1_1,Constant Potential,19537,0.199907,0.199907,-0.000560819,0,-0.00510392,0.3829
1_1,Constant Potential,19597,0.199919,0.199919,-0.000667507,0,-0.00511415,0.382534
1_1,Constant Potential,19657,0.199913,0.199913,-0.000490444,0,-0.0051238,0.382162
1_1,Constant Potential,19717,0.199903,0.199903,-0.00117168,0,-0.00513766,0.381951
1_1,Constant Potential,19777,0.199899,0.199899,0.000438127,0,-0.00514377,0.381609
1_1,Constant Potential,19839,0.199941,0.199941,-0.000127006,0,-0.00514109,0.381667
1_1,Constant Potential,19899,0.199904,0.199904,-0.000259446,0,-0.00514431,0.380721
1_1,Constant Potential,19959,0.199904,0.199904,-0.00126377,0,-0.005157,0.380316
1_1,Constant Potential,20019,0.199902,0.199902,-0.000171622,0,-0.00516896,0.379795
1_1,Constant Potential,20079,0.19991,0.19991,-0.00112373,0,-0.00517976,0.380877
1_1,Constant Potential,20139,0.199921,0.199921,-0.000326208,0,-0.00519184,0.380239
1_1,Constant Potential,20199,0.199921,0.199921,-0.000983043,0,-0.00520275,0.383053
1_1,Constant Potential,20261,0.199904,0.199904,-0.000763981,0,-0.0052178,0.38377
1_1,Constant Potential,20322,0.199862,0.199862,0.00251896,0,-0.00520293,0.38109
1_1,Constant Potential,20382,0.199885,0.199885,-0.000285927,0,-0.00518432,0.381804
1_1,Constant Potential,20444,0.19989,0.19989,-0.00016091,0,-0.00518817,0.381166
1_1,Constant Potential,20504,0.199902,0.199902,-0.000664831,0,-0.00519505,0.378129
1_1,Constant Potential,20566,0.199922,0.199922,-0.000141018,0,-0.00520199,0.37713
1_1,Constant Potential,20626,0.199915,0.199915,-0.000571945,0,-0.00520793,0.37691
1_1,Constant Potential,20686,0.199898,0.199898,-0.000514523,0,-0.00521698,0.376801
1_1,Constant Potential,20746,0.199909,0.199909,-0.000743254,0,-0.00522746,0.376766
1_1,Constant Potential,20808,0.199886,0.199886,-0.000634693,0,-0.00523933,0.376709
1_1,Constant Potential,20868,0.199894,0.199894,-0.000243758,0,-0.00524665,0.37673
1_1,Constant Potential,20928,0.199919,0.199919,-0.000695505,0,-0.00525448,0.377129
1_1,Constant Potential,20988,0.199894,0.199894,-0.000860492,0,-0.00526744,0.377241
1_1,Constant Potential,21050,0.199891,0.199891,-0.000403325,0,-0.00527833,0.377161
1_1,Constant Potential,21110,0.199904,0.199904,-0.000341148,0,-0.00528453,0.37715
1_1,Constant Potential,21170,0.199879,0.199879,-0.000421003,0,-0.00529088,0.37716
1_1,Constant Potential,21232,0.199894,0.199894,0.000159367,0,-0.00529313,0.377161
1_1,Constant Potential,21294,0.199909,0.199909,-0.000630699,0,-0.00529719,0.377103
1_1,Constant Potential,21354,0.199904,0.199904,-0.000585345,0,-0.00530733,0.377097
1_1,Constant Potential,21414,0.199887,0.199887,-0.000775497,0,-0.00531867,0.377084
1_1,Constant Potential,21474,0.199908,0.199908,-0.000506336,0,-0.00532935,0.377056
1_1,Constant Potential,21534,0.199894,0.199894,-0.000581673,0,-0.00533842,0.377289
1_1,Constant Potential,21594,0.199877,0.199877,0.000337138,0,-0.00534045,0.376977
1_1,Constant Potential,21654,0.199877,0.199877,-0.00015242,0,-0.00533891,0.37713
1_1,Constant Potential,21714,0.199899,0.199899,-0.00103754,0,-0.00534883,0.377005
1_1,Constant Potential,21775,0.199903,0.199903,-0.000328039,0,-0.0053604,0.376909
1_1,Constant Potential,21835,0.199899,0.199899,0.000417211,0,-0.00535966,0.376762
1_1,Constant Potential,21895,0.199902,0.199902,-0.000678777,0,-0.00536184,0.376765
1_1,Constant Potential,21955,0.199899,0.199899,-0.000149853,0,-0.00536874,0.376721
1_1,Constant Potential,22015,0.199893,0.199893,-0.000527586,0,-0.00537439,0.376575
1_1,Constant Potential,22075,0.199905,0.199905,-0.000184161,0,-0.00538032,0.376549
1_1,Constant Potential,22135,0.199915,0.199915,-0.000345965,0,-0.00538474,0.376571
1_1,Constant Potential,22195,0.199896,0.199896,-0.000443286,0,-0.00539131,0.376594
1_1,Constant Potential,22255,0.199903,0.199903,-0.00065829,0,-0.00540049,0.376592
1_1,Constant Potential,22315,0.199909,0.199909,-0.00103782,0,-0.00541463,0.376495
1_1,Constant Potential,22375,0.199898,0.199898,-0.000612703,0,-0.00542838,0.376428
1_1,Constant Potential,22437,0.1999,0.1999,-0.00024593,0,-0.00543578,0.376362
1_1,Constant Potential,22497,0.199909,0.199909,-0.000194667,0,-0.00543945,0.376298
1_1,Constant Potential,22559,0.199915,0.199915,-0.000425101,0,-0.00544478,0.376213
1_1,Constant Potential,22619,0.199906,0.199906,-0.00040943,0,-0.00545174,0.376156
1_1,Constant Potential,22679,0.199899,0.199899,-0.000414165,0,-0.0054586,0.375913
1_1,Constant Potential,22739,0.199877,0.199877,-0.00123957,0,-0.00547238,0.375826
1_1,Constant Potential,22799,0.199879,0.199879,-0.000539162,0,-0.00548721,0.375958
1_1,Constant Potential,22859,0.199919,0.199919,-0.000340176,0,-0.00549453,0.375818
1_1,Constant Potential,22919,0.199908,0.199908,-0.000465234,0,-0.00550125,0.375791
1_1,Constant Potential,22979,0.199912,0.199912,0.000227492,0,-0.00550323,0.375697
1_1,Constant Potential,23039,0.199913,0.199913,-0.000270994,0,-0.00550359,0.37564
1_1,Constant Potential,23099,0.199907,0.199907,-0.000102805,0,-0.0055067,0.375484
1_1,Constant Potential,23160,0.199907,0.199907,-0.00063563,0,-0.00551296,0.375423
1_1,Constant Potential,23222,0.199909,0.199909,-0.0004101,0,-0.00552197,0.375344
1_1,Constant Potential,23282,0.199913,0.199913,-0.000476238,0,-0.00552935,0.375294
1_1,Constant Potential,23342,0.199892,0.199892,-0.00101292,0,-0.00554176,0.375214
1_1,Constant Potential,23402,0.199916,0.199916,-4.33E-05,0,-0.00555056,0.375047
1_1,Constant Potential,23462,0.199903,0.199903,-0.000557583,0,-0.00555557,0.375234
1_1,Constant Potential,23522,0.199903,0.199903,-0.00194176,0,-0.0055764,0.375152
1_1,Constant Potential,23582,0.19993,0.19993,7.75E-05,0,-0.00559193,0.374955
1_1,Constant Potential,23642,0.199897,0.199897,-0.000761852,0,-0.00559764,0.375173
1_1,Constant Potential,23702,0.199919,0.199919,8.23E-06,0,-0.00560392,0.374903
1_1,Constant Potential,23762,0.199934,0.199934,-0.00101554,0,-0.00561231,0.37483
1_1,Constant Potential,23822,0.199897,0.199897,-0.000337833,0,-0.00562359,0.374567
1_1,Constant Potential,23882,0.199909,0.199909,-0.000343467,0,-0.00562927,0.374531
1_1,Constant Potential,23942,0.199937,0.199937,-6.36E-05,0,-0.00563266,0.374452
1_1,Constant Potential,24003,0.199908,0.199908,-4.51E-05,0,-0.00563358,0.374378
1_1,Constant Potential,24065,0.199899,0.199899,-0.000575704,0,-0.00563893,0.374317
1_1,Constant Potential,24125,0.199912,0.199912,4.70E-05,0,-0.00564333,0.374203
1_1,Constant Potential,24185,0.199915,0.199915,-0.000679918,0,-0.00564861,0.374423
1_1,Constant Potential,24245,0.199914,0.199914,-0.000840371,0,-0.00566128,0.374203
1_1,Constant Potential,24305,0.19989,0.19989,8.69E-05,0,-0.00566756,0.37405
1_1,Constant Potential,24365,0.199908,0.199908,-0.000773497,0,-0.00567328,0.373967
1_1,Constant Potential,24427,0.199924,0.199924,-0.000708551,0,-0.00568604,0.373866
1_1,Constant Potential,24487,0.199918,0.199918,-0.000772465,0,-0.00569838,0.373786
1_1,Constant Potential,24547,0.199924,0.199924,-0.000605685,0,-0.00570987,0.374119
1_1,Constant Potential,24607,0.199922,0.199922,-0.000169116,0,-0.00571632,0.373573
1_1,Constant Potential,24667,0.199928,0.199928,-0.000369779,0,-0.00572081,0.373506
1_1,Constant Potential,24727,0.199931,0.199931,-0.000257823,0,-0.00572604,0.373532
1_1,Constant Potential,24787,0.199916,0.199916,-0.000160463,0,-0.00572953,0.37345
1_1,Constant Potential,24847,0.199941,0.199941,-0.000343107,0,-0.00573372,0.373447
1_1,Constant Potential,24907,0.199902,0.199902,-0.000354104,0,-0.00573954,0.373327
1_1,Constant Potential,24969,0.199945,0.199945,-0.000144431,0,-0.00574383,0.373246
1_1,Constant Potential,25029,0.19993,0.19993,0.000559634,0,-0.00574037,0.373185
1_1,Constant Potential,25089,0.199921,0.199921,7.35E-05,0,-0.00573509,0.373072
1_1,Constant Potential,25149,0.199902,0.199902,8.72E-05,0,-0.00573375,0.37304
1_1,Constant Potential,25209,0.199921,0.199921,-0.000542532,0,-0.00573755,0.372997
1_1,Constant Potential,25269,0.199901,0.199901,-0.000602788,0,-0.00574709,0.372936
1_1,Constant Potential,25331,0.199942,0.199942,-0.000544626,0,-0.00575697,0.372762
1_1,Constant Potential,25391,0.19992,0.19992,-9.32E-05,0,-0.00576229,0.372696
1_1,Constant Potential,25453,0.1999,0.1999,-8.03E-05,0,-0.00576378,0.372658
1_1,Constant Potential,25515,0.199918,0.199918,-0.00085871,0,-0.00577187,0.372633
1_1,Constant Potential,25575,0.199913,0.199913,-0.000691583,0,-0.00578479,0.372544
1_1,Constant Potential,25635,0.199912,0.199912,3.47E-05,0,-0.00579026,0.372497
1_1,Constant Potential,25695,0.199919,0.199919,-8.98E-05,0,-0.00579072,0.372419
1_1,Constant Potential,25755,0.199946,0.199946,-0.000189718,0,-0.00579305,0.372483
1_1,Constant Potential,25815,0.199934,0.199934,-2.94E-05,0,-0.00579487,0.372334
1_1,Constant Potential,25875,0.199933,0.199933,0.000167381,0,-0.00579372,0.372266
1_1,Constant Potential,25935,0.199941,0.199941,-0.000708761,0,-0.00579824,0.372742
1_1,Constant Potential,25995,0.199932,0.199932,-0.000260057,0,-0.00580631,0.372598
1_1,Constant Potential,26055,0.199918,0.199918,-0.000156917,0,-0.00580978,0.372474
1_1,Constant Potential,26117,0.199932,0.199932,0.000134197,0,-0.00580998,0.372283
1_1,Constant Potential,26177,0.199938,0.199938,-2.20E-05,0,-0.00580904,0.372189
1_1,Constant Potential,26237,0.199901,0.199901,-0.000550635,0,-0.00581382,0.372203
1_1,Constant Potential,26297,0.199901,0.199901,-0.000658221,0,-0.00582389,0.372097
1_1,Constant Potential,26357,0.199929,0.199929,-0.000232761,0,-0.00583131,0.372038
1_1,Constant Potential,26417,0.199934,0.199934,0.00203686,0,-0.00581628,0.372307
1_1,Constant Potential,26477,0.199904,0.199904,-0.000325004,0,-0.00580201,0.372239
1_1,Constant Potential,26537,0.199913,0.199913,-0.000305952,0,-0.00580727,0.372083
1_1,Constant Potential,26597,0.199916,0.199916,-0.000713731,0,-0.00581577,0.372017
1_1,Constant Potential,26657,0.199905,0.199905,-0.000174148,0,-0.00582317,0.371908
1_1,Constant Potential,26717,0.199912,0.199912,0.000134822,0,-0.0058235,0.371885
1_1,Constant Potential,26779,0.1999,0.1999,-0.000199391,0,-0.00582405,0.371599
1_1,Constant Potential,26839,0.199926,0.199926,-0.000392403,0,-0.00582898,0.371558
1_1,Constant Potential,26899,0.199922,0.199922,-0.00025697,0,-0.0058344,0.371499
1_1,Constant Potential,26959,0.19991,0.19991,-7.50E-05,0,-0.00583716,0.371441
1_1,Constant Potential,27021,0.199912,0.199912,-4.06E-05,0,-0.00583816,0.371328
1_1,Constant Potential,27081,0.199891,0.199891,-0.000261341,0,-0.00584067,0.371549
1_1,Constant Potential,27141,0.199908,0.199908,-0.000216457,0,-0.00584465,0.371534
1_1,Constant Potential,27201,0.199919,0.199919,-0.000553669,0,-0.00585107,0.371733
1_1,Constant Potential,27261,0.199896,0.199896,-0.00119958,0,-0.00586568,0.371821
1_1,Constant Potential,27321,0.199929,0.199929,-0.000234364,0,-0.00587763,0.37151
1_1,Constant Potential,27381,0.199912,0.199912,-0.00031027,0,-0.00588217,0.371426
1_1,Constant Potential,27441,0.199901,0.199901,-0.000468743,0,-0.00588866,0.371545
1_1,Constant Potential,27501,0.19992,0.19992,-8.48E-05,0,-0.00589328,0.371461
1_1,Constant Potential,27561,0.199919,0.199919,-0.000394938,0,-0.00589727,0.371521
1_1,Constant Potential,27621,0.199909,0.199909,-0.000466547,0,-0.00590445,0.371213
1_1,Constant Potential,27681,0.199904,0.199904,-0.000135832,0,-0.00590947,0.37094
1_1,Constant Potential,27741,0.199891,0.199891,-1.15E-05,0,-0.0059107,0.370598
1_1,Constant Potential,27801,0.199904,0.199904,-0.000120515,0,-0.0059118,0.370477
1_1,Constant Potential,27861,0.19991,0.19991,-0.000363534,0,-0.00591583,0.370429
1_1,Constant Potential,27921,0.199919,0.199919,-0.000360078,0,-0.00592186,0.371056
1_1,Constant Potential,27981,0.199916,0.199916,-0.000357995,0,-0.00592785,0.372653
1_1,Constant Potential,28041,0.199912,0.199912,-0.000171243,0,-0.00593226,0.373243
1_1,Constant Potential,28101,0.199918,0.199918,-0.000860165,0,-0.00594085,0.373198
1_1,Constant Potential,28161,0.199882,0.199882,-0.000279249,0,-0.00595035,0.373206
1_1,Constant Potential,28221,0.199902,0.199902,-0.000226249,0,-0.00595456,0.37296
1_1,Constant Potential,28283,0.199924,0.199924,-0.00111926,0,-0.00596615,0.369568
1_1,Constant Potential,28343,0.199917,0.199917,-2.52E-05,0,-0.00597568,0.369493
1_1,Constant Potential,28405,0.19993,0.19993,0.000216243,0,-0.00597404,0.369131
1_1,Constant Potential,28465,0.199922,0.199922,-0.000130402,0,-0.00597332,0.368939
1_1,Constant Potential,28525,0.199912,0.199912,-0.000599719,0,-0.00597941,0.368904
1_1,Constant Potential,28585,0.199935,0.199935,-0.000196173,0,-0.00598604,0.368698
1_1,Constant Potential,28645,0.19993,0.19993,-0.000274647,0,-0.00598996,0.368562
1_1,Constant Potential,28705,0.199905,0.199905,-0.000401996,0,-0.0059956,0.368483
1_1,Constant Potential,28765,0.19989,0.19989,-0.000862175,0,-0.00600614,0.368479
1_1,Constant Potential,28826,0.199907,0.199907,4.32E-05,0,-0.00601308,0.368167
1_1,Constant Potential,28886,0.199908,0.199908,-6.67E-05,0,-0.00601327,0.368096
1_1,Constant Potential,28946,0.199886,0.199886,0.000457294,0,-0.00601002,0.367932
1_1,Constant Potential,29006,0.199887,0.199887,-0.00052204,0,-0.00601055,0.367879
1_1,Constant Potential,29066,0.1999,0.1999,0.000349929,0,-0.00601199,0.370181
1_1,Constant Potential,29126,0.199878,0.199878,-0.000315169,0,-0.0060117,0.369813
1_1,Constant Potential,29186,0.1999,0.1999,-0.000197879,0,-0.00601597,0.369487
1_1,Constant Potential,29246,0.199875,0.199875,0.0005954,0,-0.00601266,0.369208
1_1,Constant Potential,29308,0.199914,0.199914,-0.000602195,0,-0.00601272,0.37053
1_1,Constant Potential,29368,0.199905,0.199905,-0.000406585,0,-0.00602113,0.371069
1_1,Constant Potential,29428,0.199906,0.199906,-0.000457905,0,-0.00602833,0.371265
1_1,Constant Potential,29488,0.199892,0.199892,-0.000253922,0,-0.00603426,0.371759
1_1,Constant Potential,29548,0.199888,0.199888,-0.000681176,0,-0.00604206,0.371174
1_1,Constant Potential,29608,0.199888,0.199888,-0.000890379,0,-0.00605515,0.3711
1_1,Constant Potential,29668,0.199882,0.199882,-0.000445764,0,-0.00606629,0.370983
1_1,Constant Potential,29728,0.199867,0.199867,-0.00102053,0,-0.00607851,0.371145
1_1,Constant Potential,29790,0.199884,0.199884,0.000316608,0,-0.00608457,0.370834
1_1,Constant Potential,29850,0.199877,0.199877,-0.000533612,0,-0.00608638,0.372875
1_1,Constant Potential,29910,0.199881,0.199881,-0.000478923,0,-0.00609481,0.372787
1_1,Constant Potential,29970,0.19987,0.19987,0.000239497,0,-0.00609681,0.372546
1_1,Constant Potential,30030,0.199904,0.199904,-0.000629764,0,-0.00610006,0.371993
1_1,Constant Potential,30090,0.199912,0.199912,0.000251331,0,-0.00610321,0.371254
1_1,Constant Potential,30150,0.199889,0.199889,0.00010533,0,-0.00610024,0.369998
1_1,Constant Potential,30210,0.199884,0.199884,-0.000158846,0,-0.00610069,0.369587
1_1,Constant Potential,30270,0.199903,0.199903,-3.84E-05,0,-0.00610233,0.369156
1_1,Constant Potential,30330,0.199869,0.199869,-0.00014248,0,-0.00610384,0.368984
1_1,Constant Potential,30392,0.199902,0.199902,-0.000176001,0,-0.00610658,0.368573
1_1,Constant Potential,30452,0.199903,0.199903,-0.000417622,0,-0.00611153,0.368302
1_1,Constant Potential,30512,0.199907,0.199907,-0.000233953,0,-0.00611696,0.368132
1_1,Constant Potential,30572,0.199901,0.199901,-0.000774272,0,-0.00612536,0.367864
1_1,Constant Potential,30632,0.199905,0.199905,-0.000222767,0,-0.00613367,0.367292
1_1,Constant Potential,30692,0.199901,0.199901,7.45E-05,0,-0.0061349,0.367269
1_1,Constant Potential,30752,0.199887,0.199887,-0.000759881,0,-0.00614062,0.366927
1_1,Constant Potential,30812,0.199871,0.199871,0.00120005,0,-0.00613695,0.36672
1_1,Constant Potential,30872,0.199873,0.199873,-0.000218658,0,-0.00612877,0.366648
1_1,Constant Potential,30933,0.199879,0.199879,-0.000376686,0,-0.00613381,0.366598
1_1,Constant Potential,30993,0.199886,0.199886,-0.000420812,0,-0.00614046,0.366503
1_1,Constant Potential,31053,0.199856,0.199856,-0.00060158,0,-0.00614898,0.36643
1_1,Constant Potential,31114,0.199875,0.199875,-0.000173207,0,-0.00615554,0.366163
1_1,Constant Potential,31174,0.199883,0.199883,-0.000327178,0,-0.00615971,0.366116
1_1,Constant Potential,31234,0.199903,0.199903,0.000141341,0,-0.00616126,0.366063
1_1,Constant Potential,31296,0.199899,0.199899,-0.000258344,0,-0.00616227,0.366127
1_1,Constant Potential,31356,0.199921,0.199921,-0.000689201,0,-0.00617017,0.365983
1_1,Constant Potential,31417,0.199903,0.199903,-9.38E-06,0,-0.00617608,0.365908
1_1,Constant Potential,31479,0.199891,0.199891,0.00018459,0,-0.00617458,0.365995
1_1,Constant Potential,31539,0.199881,0.199881,-0.000144275,0,-0.00617424,0.365921
1_1,Constant Potential,31599,0.199897,0.199897,-0.000411393,0,-0.00617887,0.365799
1_1,Constant Potential,31659,0.199898,0.199898,-0.000398794,0,-0.00618562,0.365684
1_1,Constant Potential,31719,0.199912,0.199912,-4.46E-05,0,-0.00618932,0.365579
1_1,Constant Potential,31779,0.199914,0.199914,-0.000680398,0,-0.00619536,0.365499
1_1,Constant Potential,31839,0.19989,0.19989,-0.000114512,0,-0.00620198,0.365388
1_1,Constant Potential,31901,0.19992,0.19992,2.06E-05,0,-0.00620279,0.365194
1_1,Constant Potential,31961,0.199908,0.199908,-0.000111262,0,-0.00620355,0.365029
1_1,Constant Potential,32022,0.199904,0.199904,-0.000644249,0,-0.00620995,0.364801
1_1,Constant Potential,32082,0.199923,0.199923,0.000440829,0,-0.00621164,0.364635
1_1,Constant Potential,32142,0.199913,0.199913,-0.000513042,0,-0.00621224,0.364881
1_1,Constant Potential,32202,0.199902,0.199902,-0.0005205,0,-0.00622086,0.364477
1_1,Constant Potential,32262,0.199883,0.199883,-0.000655107,0,-0.00623065,0.364286
1_1,Constant Potential,32322,0.19988,0.19988,-0.000582717,0,-0.00624097,0.364205
1_1,Constant Potential,32382,0.199862,0.199862,-0.000108091,0,-0.00624673,0.363961
1_1,Constant Potential,32442,0.199886,0.199886,-0.000373667,0,-0.00625074,0.363815
1_1,Constant Potential,32502,0.19991,0.19991,0.000414081,0,-0.0062504,0.363764
1_1,Constant Potential,32562,0.199905,0.199905,-0.00209408,0,-0.0062644,0.363744
1_1,Constant Potential,32622,0.199892,0.199892,0.000127978,0,-0.00628079,0.363428
1_1,Constant Potential,32682,0.199914,0.199914,1.11E-05,0,-0.00627963,0.363302
1_1,Constant Potential,32742,0.199911,0.199911,-0.000291224,0,-0.00628196,0.363209
1_1,Constant Potential,32802,0.199901,0.199901,-0.000757363,0,-0.0062907,0.363117
1_1,Constant Potential,32862,0.199902,0.199902,-0.000190828,0,-0.0062986,0.362972
1_1,Constant Potential,32922,0.199904,0.199904,-0.000282687,0,-0.00630255,0.362868
1_1,Constant Potential,32982,0.199905,0.199905,-0.000327108,0,-0.00630763,0.36277
1_1,Constant Potential,33042,0.19993,0.19993,-0.000439828,0,-0.00631402,0.362622
1_1,Constant Potential,33102,0.199918,0.199918,0.000399237,0,-0.00631436,0.362442
1_1,Constant Potential,33162,0.199898,0.199898,5.83E-06,0,-0.00631098,0.362352
1_1,Constant Potential,33222,0.199896,0.199896,5.33E-05,0,-0.00631049,0.362303
1_1,Constant Potential,33282,0.199911,0.199911,-0.000274688,0,-0.00631234,0.362215
1_1,Constant Potential,33342,0.199879,0.199879,-0.00037999,0,-0.00631779,0.362179
1_1,Constant Potential,33402,0.199879,0.199879,-8.38E-05,0,-0.00632166,0.362051
1_1,Constant Potential,33462,0.19989,0.19989,-9.75E-05,0,-0.00632317,0.361917
1_1,Constant Potential,33522,0.199891,0.199891,0.000223414,0,-0.00632212,0.361878
1_1,Constant Potential,33584,0.199898,0.199898,-0.000479684,0,-0.00632433,0.36184
1_1,Constant Potential,33646,0.199896,0.199896,-0.000267193,0,-0.00633076,0.36191
1_1,Constant Potential,33706,0.199897,0.199897,-0.000389183,0,-0.00633623,0.362706
1_1,Constant Potential,33766,0.199873,0.199873,-0.000638241,0,-0.00634479,0.362568
1_1,Constant Potential,33826,0.199887,0.199887,-0.0008247,0,-0.00635698,0.362417
1_1,Constant Potential,33886,0.199886,0.199886,-0.000347681,0,-0.00636675,0.362257
1_1,Constant Potential,33946,0.199874,0.199874,-0.00038822,0,-0.00637288,0.362007
1_1,Constant Potential,34006,0.199903,0.199903,-6.68E-06,0,-0.00637617,0.361909
1_1,Constant Potential,34066,0.199891,0.199891,-6.86E-05,0,-0.0063768,0.361614
1_1,Constant Potential,34127,0.199902,0.199902,-0.000313081,0,-0.00638003,0.361401
1_1,Constant Potential,34187,0.199902,0.199902,-0.00155089,0,-0.00639557,0.361255
1_1,Constant Potential,34247,0.199899,0.199899,-5.07E-05,0,-0.00640891,0.361069
1_1,Constant Potential,34309,0.199906,0.199906,0.000132559,0,-0.00640821,0.360963
1_1,Constant Potential,34369,0.199893,0.199893,0.00024206,0,-0.00640509,0.361104
1_1,Constant Potential,34429,0.199891,0.199891,-0.000115613,0,-0.00640403,0.360747
1_1,Constant Potential,34489,0.199919,0.199919,-7.72E-06,0,-0.00640506,0.36053
1_1,Constant Potential,34549,0.199898,0.199898,-9.45E-06,0,-0.0064052,0.36042
1_1,Constant Potential,34609,0.199903,0.199903,-0.000813394,0,-0.00641206,0.360331
1_1,Constant Potential,34669,0.199901,0.199901,-1.17E-05,0,-0.00641894,0.360279
1_1,Constant Potential,34729,0.199897,0.199897,-0.000197455,0,-0.00642068,0.360281
1_1,Constant Potential,34789,0.199896,0.199896,-0.000110047,0,-0.00642324,0.360235
1_1,Constant Potential,34849,0.199928,0.199928,0.000112614,0,-0.00642322,0.360096
1_1,Constant Potential,34909,0.199931,0.199931,0.000120796,0,-0.00642128,0.360014
1_1,Constant Potential,34969,0.199916,0.199916,-0.000140335,0,-0.00642144,0.359855
1_1,Constant Potential,35029,0.199938,0.199938,0.000204795,0,-0.0064209,0.359623
1_1,Constant Potential,35089,0.199913,0.199913,-0.000502445,0,-0.00642338,0.359592
1_1,Constant Potential,35149,0.199919,0.199919,-0.000242791,0,-0.00642959,0.359725
1_1,Constant Potential,35209,0.19992,0.19992,-0.00133942,0,-0.00644278,0.35967
1_1,Constant Potential,35270,0.199942,0.199942,-5.51E-05,0,-0.00645459,0.35959
1_1,Constant Potential,35331,0.199924,0.199924,-0.000450994,0,-0.00645888,0.359487
1_1,Constant Potential,35391,0.199929,0.199929,-0.000134655,0,-0.00646376,0.359328
1_1,Constant Potential,35452,0.200059,0.200059,0.00214001,0,-0.00644677,0.359308
1_1,Constant Potential,35512,0.199916,0.199916,-0.000329403,0,-0.00643168,0.359222
1_1,Constant Potential,35572,0.19992,0.19992,6.90E-05,0,-0.00643385,0.358997
1_1,Constant Potential,35632,0.199937,0.199937,0.000235312,0,-0.00643132,0.358959
1_1,Constant Potential,35692,0.199922,0.199922,0.000193257,0,-0.00642774,0.358765
1_1,Constant Potential,35752,0.199882,0.199882,-0.000517737,0,-0.00643045,0.358666
1_1,Constant Potential,35812,0.199926,0.199926,-0.000431205,0,-0.00643836,0.358669
1_1,Constant Potential,35872,0.199904,0.199904,9.03E-05,0,-0.0064412,0.358946
1_1,Constant Potential,35932,0.199908,0.199908,-0.000176752,0,-0.00644192,0.358786
1_1,Constant Potential,35992,0.199894,0.199894,-0.000413552,0,-0.00644684,0.358543
1_1,Constant Potential,36052,0.199908,0.199908,6.74E-05,0,-0.00644972,0.358308
1_1,Constant Potential,36112,0.199927,0.199927,-3.99E-05,0,-0.00644949,0.3581
1_1,Constant Potential,36172,0.19991,0.19991,-0.000143731,0,-0.00645102,0.358044
1_1,Constant Potential,36232,0.199919,0.199919,-0.00026319,0,-0.00645441,0.357819
1_1,Constant Potential,36292,0.199908,0.199908,-0.000540662,0,-0.00646111,0.357702
1_1,Constant Potential,36352,0.199894,0.199894,9.05E-05,0,-0.00646486,0.357546
1_1,Constant Potential,36412,0.199901,0.199901,-2.22E-06,0,-0.00646413,0.357519
1_1,Constant Potential,36472,0.199921,0.199921,-0.000382448,0,-0.00646733,0.357653
1_1,Constant Potential,36533,0.199918,0.199918,-5.97E-05,0,-0.00647108,0.357499
1_1,Constant Potential,36593,0.199925,0.199925,-0.000550314,0,-0.00647616,0.357287
1_1,Constant Potential,36655,0.199919,0.199919,-0.000235104,0,-0.00648293,0.357001
1_1,Constant Potential,36717,0.199913,0.199913,-0.000252812,0,-0.00648713,0.356961
1_1,Constant Potential,36777,0.199913,0.199913,-0.000101522,0,-0.00649008,0.35675
1_1,Constant Potential,36837,0.199919,0.199919,-5.08E-05,0,-0.00649135,0.356772
1_1,Constant Potential,36897,0.199897,0.199897,0.000231384,0,-0.00648984,0.356662
1_1,Constant Potential,36957,0.199921,0.199921,0.000302807,0,-0.00648539,0.356531
1_1,Constant Potential,37019,0.199866,0.199866,-3.14E-05,0,-0.00648306,0.356387
1_1,Constant Potential,37081,0.199927,0.199927,-0.000131513,0,-0.00648446,0.356203
1_1,Constant Potential,37141,0.199925,0.199925,-8.40E-05,0,-0.00648625,0.356021
