Step number,Step name,Elapsed Time (s),Working Electrode (V),Working Electrode vs. NHE (V),Current (mA),Current Density (mA/cm≤),Cumulative Charge (mAh),Counter Electrode (V)
1_1,Constant Potential,75840,0.200391,0.200391,-0.000467903,0,-0.00230824,0.552873
1_1,Constant Potential,75900,0.200307,0.200307,-0.000481078,0,-0.00231614,0.553241
1_1,Constant Potential,75960,0.200434,0.200434,-0.000505373,0,-0.00232436,0.553343
1_1,Constant Potential,76020,0.200303,0.200303,-0.000506862,0,-0.0023328,0.553742
1_1,Constant Potential,76080,0.200338,0.200338,-0.000561204,0,-0.0023417,0.553957
1_1,Constant Potential,76140,0.200318,0.200318,-0.000553259,0,-0.00235099,0.554216
1_1,Constant Potential,76200,0.200393,0.200393,-0.000429439,0,-0.00235918,0.554542
1_1,Constant Potential,76260,0.20038,0.20038,-0.000557104,0,-0.0023674,0.554812
1_1,Constant Potential,76320,0.200342,0.200342,-0.000570414,0,-0.00237679,0.555104
1_1,Constant Potential,76380,0.20041,0.20041,-0.000443352,0,-0.00238524,0.555394
1_1,Constant Potential,76440,0.200303,0.200303,-0.000503801,0,-0.00239314,0.555684
1_1,Constant Potential,76500,0.200348,0.200348,-0.00047483,0,-0.00240129,0.555813
1_1,Constant Potential,76560,0.200425,0.200425,-0.000476263,0,-0.00240922,0.555895
1_1,Constant Potential,76620,0.200282,0.200282,-0.000532013,0,-0.00241762,0.556053
1_1,Constant Potential,76680,0.200397,0.200397,-0.000456567,0,-0.00242586,0.556403
1_1,Constant Potential,76740,0.200365,0.200365,-0.000550581,0,-0.00243425,0.556582
1_1,Constant Potential,76800,0.200308,0.200308,-0.000559222,0,-0.0024435,0.556657
1_1,Constant Potential,76860,0.200352,0.200352,-0.000607121,0,-0.00245322,0.556747
1_1,Constant Potential,76920,0.200319,0.200319,-0.000490417,0,-0.00246236,0.556777
1_1,Constant Potential,76980,0.200381,0.200381,-0.000489354,0,-0.00247053,0.556805
1_1,Constant Potential,77040,0.2003,0.2003,-0.00055662,0,-0.00247924,0.556798
1_1,Constant Potential,77100,0.200358,0.200358,-0.000403696,0,-0.00248725,0.556761
1_1,Constant Potential,77160,0.200361,0.200361,-0.000467114,0,-0.0024945,0.556766
1_1,Constant Potential,77220,0.200321,0.200321,-0.00049533,0,-0.00250252,0.556592
1_1,Constant Potential,77280,0.200287,0.200287,-0.00044574,0,-0.00251037,0.55667
1_1,Constant Potential,77340,0.200311,0.200311,-0.000413693,0,-0.00251753,0.556455
1_1,Constant Potential,77400,0.200332,0.200332,-0.000440559,0,-0.00252465,0.556475
1_1,Constant Potential,77460,0.200338,0.200338,-0.000514693,0,-0.00253261,0.556625
1_1,Constant Potential,77520,0.200304,0.200304,-0.000498383,0,-0.00254105,0.556527
1_1,Constant Potential,77580,0.200401,0.200401,-0.000525628,0,-0.00254958,0.556395
1_1,Constant Potential,77640,0.200274,0.200274,-0.000421562,0,-0.00255748,0.556248
1_1,Constant Potential,77700,0.200345,0.200345,-0.000451677,0,-0.00256475,0.556202
1_1,Constant Potential,77760,0.200374,0.200374,-0.000480115,0,-0.00257252,0.556327
1_1,Constant Potential,77820,0.200346,0.200346,-0.00052108,0,-0.00258086,0.556448
1_1,Constant Potential,77880,0.200354,0.200354,-0.000537773,0,-0.00258969,0.556632
1_1,Constant Potential,77940,0.200238,0.200238,-0.000495044,0,-0.00259829,0.55687
1_1,Constant Potential,78000,0.200316,0.200316,-0.00043348,0,-0.00260603,0.556784
1_1,Constant Potential,78060,0.200366,0.200366,-0.000450676,0,-0.0026134,0.556574
1_1,Constant Potential,78120,0.200327,0.200327,-0.000515916,0,-0.00262145,0.556424
1_1,Constant Potential,78180,0.200347,0.200347,-0.000475705,0,-0.00262972,0.556419
1_1,Constant Potential,78240,0.200348,0.200348,-0.000432351,0,-0.00263728,0.5563
1_1,Constant Potential,78300,0.200317,0.200317,-0.000375288,0,-0.00264401,0.556257
1_1,Constant Potential,78360,0.20038,0.20038,-0.000461093,0,-0.00265098,0.556213
1_1,Constant Potential,78420,0.200328,0.200328,-0.000461783,0,-0.00265867,0.556116
1_1,Constant Potential,78480,0.200374,0.200374,-0.000364201,0,-0.00266556,0.556068
1_1,Constant Potential,78540,0.200334,0.200334,-0.000367245,0,-0.00267165,0.556026
1_1,Constant Potential,78600,0.200304,0.200304,-0.000387949,0,-0.00267795,0.556044
1_1,Constant Potential,78660,0.200359,0.200359,-0.0004264,0,-0.00268473,0.556106
1_1,Constant Potential,78720,0.200351,0.200351,-0.000484607,0,-0.00269232,0.556152
1_1,Constant Potential,78780,0.200382,0.200382,-0.00054062,0,-0.00270087,0.556278
1_1,Constant Potential,78840,0.200327,0.200327,-0.000421563,0,-0.00270889,0.55633
1_1,Constant Potential,78900,0.200262,0.200262,-0.00052075,0,-0.00271674,0.556472
1_1,Constant Potential,78960,0.200371,0.200371,-0.000539862,0,-0.00272558,0.556535
1_1,Constant Potential,79020,0.200335,0.200335,-0.000444171,0,-0.00273378,0.556721
1_1,Constant Potential,79080,0.200433,0.200433,-0.000452935,0,-0.00274125,0.557004
1_1,Constant Potential,79140,0.20029,0.20029,-0.000490242,0,-0.00274911,0.55733
1_1,Constant Potential,79200,0.200271,0.200271,-0.00049599,0,-0.00275733,0.557524
1_1,Constant Potential,79260,0.200432,0.200432,-0.00043449,0,-0.00276509,0.557444
1_1,Constant Potential,79320,0.200265,0.200265,-0.000430092,0,-0.00277229,0.557607
1_1,Constant Potential,79380,0.200363,0.200363,-0.000578059,0,-0.00278069,0.557703
1_1,Constant Potential,79440,0.200312,0.200312,-0.000477517,0,-0.00278949,0.557913
1_1,Constant Potential,79500,0.200289,0.200289,-0.000381256,0,-0.00279665,0.558272
1_1,Constant Potential,79560,0.200342,0.200342,-0.000525539,0,-0.0028042,0.55857
1_1,Constant Potential,79620,0.200313,0.200313,-0.000419175,0,-0.00281207,0.558654
1_1,Constant Potential,79680,0.200346,0.200346,-0.000357472,0,-0.00281855,0.558509
1_1,Constant Potential,79740,0.20028,0.20028,-0.000403297,0,-0.00282489,0.558372
1_1,Constant Potential,79800,0.200322,0.200322,-0.000432709,0,-0.00283185,0.558296
1_1,Constant Potential,79860,0.200338,0.200338,-0.000409278,0,-0.00283887,0.55835
1_1,Constant Potential,79920,0.200387,0.200387,-0.000391538,0,-0.00284554,0.558235
1_1,Constant Potential,79980,0.200366,0.200366,-0.000358061,0,-0.00285179,0.558231
1_1,Constant Potential,80040,0.200334,0.200334,-0.000487533,0,-0.00285884,0.558239
1_1,Constant Potential,80100,0.200284,0.200284,-0.000394731,0,-0.00286619,0.558144
1_1,Constant Potential,80160,0.200393,0.200393,-0.000527033,0,-0.00287387,0.558083
1_1,Constant Potential,80220,0.200315,0.200315,-0.000358428,0,-0.00288125,0.558042
1_1,Constant Potential,80280,0.200398,0.200398,-0.000436543,0,-0.00288787,0.557964
1_1,Constant Potential,80340,0.200339,0.200339,-0.000394147,0,-0.0028948,0.557916
1_1,Constant Potential,80400,0.200283,0.200283,-0.000600453,0,-0.00290308,0.557934
1_1,Constant Potential,80460,0.200379,0.200379,-0.000390175,0,-0.00291134,0.558032
1_1,Constant Potential,80520,0.200372,0.200372,-0.000426787,0,-0.00291815,0.558312
1_1,Constant Potential,80580,0.200311,0.200311,-0.000406946,0,-0.0029251,0.558522
1_1,Constant Potential,80640,0.200345,0.200345,-0.000439788,0,-0.00293215,0.558633
1_1,Constant Potential,80700,0.200297,0.200297,-0.000448663,0,-0.00293955,0.558855
1_1,Constant Potential,80760,0.200357,0.200357,-0.000508364,0,-0.00294753,0.559239
1_1,Constant Potential,80820,0.200307,0.200307,-0.000431304,0,-0.00295536,0.559461
1_1,Constant Potential,80880,0.200394,0.200394,-0.000413584,0,-0.0029624,0.55983
1_1,Constant Potential,80940,0.200313,0.200313,-0.000444321,0,-0.00296955,0.559914
1_1,Constant Potential,81000,0.200444,0.200444,-0.000530491,0,-0.00297767,0.559903
1_1,Constant Potential,81060,0.200342,0.200342,-0.000532412,0,-0.00298653,0.560117
1_1,Constant Potential,81120,0.200314,0.200314,-0.000571113,0,-0.00299573,0.559996
1_1,Constant Potential,81180,0.200328,0.200328,-0.000450259,0,-0.00300424,0.559928
1_1,Constant Potential,81240,0.200239,0.200239,-0.000319962,0,-0.00301066,0.559772
1_1,Constant Potential,81300,0.200321,0.200321,-0.000398663,0,-0.00301665,0.559574
1_1,Constant Potential,81360,0.200373,0.200373,-0.00058265,0,-0.00302482,0.559595
1_1,Constant Potential,81420,0.200221,0.200221,-0.000412164,0,-0.00303311,0.559571
1_1,Constant Potential,81480,0.200419,0.200419,-0.000494974,0,-0.00304067,0.559463
1_1,Constant Potential,81540,0.200335,0.200335,-0.00038074,0,-0.00304797,0.559376
1_1,Constant Potential,81600,0.200402,0.200402,-0.000427296,0,-0.0030547,0.559276
1_1,Constant Potential,81660,0.200391,0.200391,-0.000395954,0,-0.00306156,0.559187
1_1,Constant Potential,81720,0.200341,0.200341,-0.000353275,0,-0.00306781,0.559065
1_1,Constant Potential,81780,0.200383,0.200383,-0.000362131,0,-0.00307377,0.559008
1_1,Constant Potential,81840,0.200327,0.200327,-0.000237936,0,-0.00307877,0.558886
1_1,Constant Potential,81900,0.200309,0.200309,-0.000428992,0,-0.00308433,0.558894
1_1,Constant Potential,81960,0.200375,0.200375,-0.00038886,0,-0.00309114,0.558904
1_1,Constant Potential,82020,0.20035,0.20035,-0.000407751,0,-0.00309778,0.558746
1_1,Constant Potential,82080,0.20037,0.20037,-0.000351952,0,-0.00310411,0.55872
1_1,Constant Potential,82140,0.200332,0.200332,-0.000326067,0,-0.00310976,0.558607
1_1,Constant Potential,82200,0.200296,0.200296,-0.000376167,0,-0.00311562,0.558478
1_1,Constant Potential,82260,0.200319,0.200319,-0.000273825,0,-0.00312103,0.558282
1_1,Constant Potential,82320,0.20034,0.20034,-0.00044856,0,-0.00312705,0.557932
1_1,Constant Potential,82380,0.200405,0.200405,-0.000320062,0,-0.00313346,0.557562
1_1,Constant Potential,82440,0.200326,0.200326,-0.000136281,0,-0.00313726,0.557337
1_1,Constant Potential,82500,0.200244,0.200244,-0.00037666,0,-0.00314153,0.557292
1_1,Constant Potential,82560,0.200358,0.200358,-0.000316322,0,-0.00314731,0.557495
1_1,Constant Potential,82620,0.200246,0.200246,-0.000378462,0,-0.0031531,0.55766
1_1,Constant Potential,82680,0.200383,0.200383,-0.000369241,0,-0.00315933,0.557689
1_1,Constant Potential,82740,0.200349,0.200349,-0.000316814,0,-0.00316505,0.557739
1_1,Constant Potential,82800,0.200342,0.200342,-0.000443061,0,-0.00317138,0.557664
1_1,Constant Potential,82860,0.200312,0.200312,-0.000457053,0,-0.00317888,0.557582
1_1,Constant Potential,82920,0.200225,0.200225,-0.000345212,0,-0.00318557,0.557506
1_1,Constant Potential,82980,0.200279,0.200279,-0.00041098,0,-0.00319187,0.557506
1_1,Constant Potential,83040,0.20026,0.20026,-0.00043045,0,-0.00319888,0.557363
1_1,Constant Potential,83100,0.200306,0.200306,-0.000435134,0,-0.00320609,0.55732
1_1,Constant Potential,83160,0.200233,0.200233,-0.000352601,0,-0.00321266,0.557477
1_1,Constant Potential,83220,0.200256,0.200256,-0.00038791,0,-0.00321883,0.557105
1_1,Constant Potential,83280,0.200304,0.200304,-0.000354523,0,-0.00322501,0.556414
1_1,Constant Potential,83340,0.200324,0.200324,-0.000214881,0,-0.00322976,0.555655
1_1,Constant Potential,83400,0.200238,0.200238,-0.000348204,0,-0.00323445,0.554609
1_1,Constant Potential,83460,0.200367,0.200367,-0.000272401,0,-0.00323962,0.553847
1_1,Constant Potential,83520,0.200308,0.200308,-0.00031943,0,-0.00324456,0.553098
1_1,Constant Potential,83580,0.200405,0.200405,-0.000236381,0,-0.00324919,0.552409
1_1,Constant Potential,83640,0.20032,0.20032,-0.000267714,0,-0.00325339,0.551596
1_1,Constant Potential,83700,0.200293,0.200293,-0.000128392,0,-0.00325669,0.550857
1_1,Constant Potential,83760,0.200339,0.200339,-0.000231732,0,-0.00325969,0.550168
1_1,Constant Potential,83820,0.200298,0.200298,-0.000190598,0,-0.00326321,0.549322
1_1,Constant Potential,83880,0.200349,0.200349,-0.000218205,0,-0.00326662,0.548568
1_1,Constant Potential,83940,0.200234,0.200234,-0.000232135,0,-0.00327037,0.547841
1_1,Constant Potential,84000,0.200255,0.200255,-9.39E-05,0,-0.00327309,0.546452
1_1,Constant Potential,84060,0.200364,0.200364,-0.000329422,0,-0.00327661,0.545739
1_1,Constant Potential,84120,0.200265,0.200265,-0.000109574,0,-0.00328027,0.544882
1_1,Constant Potential,84180,0.200364,0.200364,-9.67E-05,0,-0.00328199,0.543919
1_1,Constant Potential,84240,0.200294,0.200294,-0.00027334,0,-0.00328507,0.543708
1_1,Constant Potential,84300,0.200306,0.200306,-0.000309912,0,-0.00328994,0.544173
1_1,Constant Potential,84360,0.200409,0.200409,-5.14E-05,0,-0.00329295,0.544063
1_1,Constant Potential,84420,0.200322,0.200322,-0.000266404,0,-0.00329559,0.543384
1_1,Constant Potential,84480,0.200354,0.200354,-0.00042365,0,-0.00330135,0.54415
1_1,Constant Potential,84540,0.20031,0.20031,-0.000278338,0,-0.0033072,0.544756
1_1,Constant Potential,84600,0.200285,0.200285,-0.000283259,0,-0.00331188,0.545264
1_1,Constant Potential,84660,0.200231,0.200231,-0.000281662,0,-0.00331658,0.545598
1_1,Constant Potential,84720,0.20028,0.20028,-0.000270369,0,-0.00332118,0.545622
1_1,Constant Potential,84780,0.200322,0.200322,-0.000297115,0,-0.00332591,0.545701
1_1,Constant Potential,84840,0.200267,0.200267,-0.000352207,0,-0.00333132,0.545617
1_1,Constant Potential,84900,0.200408,0.200408,-0.000259575,0,-0.00333642,0.545299
1_1,Constant Potential,84960,0.200351,0.200351,-0.000309277,0,-0.00334116,0.54535
1_1,Constant Potential,85020,0.200226,0.200226,-0.000330578,0,-0.00334649,0.545621
1_1,Constant Potential,85080,0.20034,0.20034,-0.000276863,0,-0.00335156,0.545675
1_1,Constant Potential,85140,0.200273,0.200273,-0.000172333,0,-0.0033553,0.545419
1_1,Constant Potential,85200,0.200311,0.200311,-0.000270529,0,-0.00335899,0.54447
1_1,Constant Potential,85260,0.2003,0.2003,-0.000354243,0,-0.0033642,0.54415
1_1,Constant Potential,85320,0.200282,0.200282,-0.00032568,0,-0.00336986,0.544342
1_1,Constant Potential,85380,0.200315,0.200315,-0.000350887,0,-0.0033755,0.544033
1_1,Constant Potential,85440,0.200292,0.200292,-0.000448726,0,-0.00338216,0.545642
1_1,Constant Potential,85500,0.200301,0.200301,-0.000420197,0,-0.0033894,0.547331
1_1,Constant Potential,85560,0.200325,0.200325,-0.000334732,0,-0.0033957,0.548733
1_1,Constant Potential,85620,0.200319,0.200319,-0.000408745,0,-0.00340189,0.549641
1_1,Constant Potential,85680,0.200351,0.200351,-0.000371123,0,-0.00340839,0.549986
1_1,Constant Potential,85740,0.200311,0.200311,-0.000365737,0,-0.00341453,0.550088
1_1,Constant Potential,85800,0.2003,0.2003,-0.000366172,0,-0.00342063,0.550094
1_1,Constant Potential,85860,0.200322,0.200322,-0.000286158,0,-0.00342607,0.550033
1_1,Constant Potential,85920,0.200462,0.200462,-0.000293331,0,-0.0034309,0.549828
1_1,Constant Potential,85980,0.200335,0.200335,-0.000359296,0,-0.00343633,0.549597
1_1,Constant Potential,86040,0.200284,0.200284,-0.000320925,0,-0.003442,0.549287
1_1,Constant Potential,86100,0.2003,0.2003,-0.000439647,0,-0.00344834,0.549077
1_1,Constant Potential,86160,0.20034,0.20034,-0.000289557,0,-0.00345442,0.549059
1_1,Constant Potential,86220,0.200278,0.200278,-0.000306916,0,-0.00345939,0.549077
1_1,Constant Potential,86280,0.200352,0.200352,-0.0002401,0,-0.00346395,0.549177
1_1,Constant Potential,86340,0.200268,0.200268,-0.000302578,0,-0.00346847,0.549107
1_1,Constant Potential,86400,0.200294,0.200294,-0.000339645,0,-0.00347382,0.549224
1_1,Constant Potential,86460,0.200307,0.200307,-0.000317185,0,-0.00347929,0.549288
1_1,Constant Potential,86520,0.200265,0.200265,-0.000221805,0,-0.00348379,0.549296
1_1,Constant Potential,86580,0.200279,0.200279,-0.000327915,0,-0.00348837,0.549411
1_1,Constant Potential,86640,0.200303,0.200303,-0.000428853,0,-0.00349467,0.54947
1_1,Constant Potential,86700,0.200377,0.200377,-0.000334731,0,-0.00350104,0.549264
1_1,Constant Potential,86760,0.200287,0.200287,-0.000296013,0,-0.00350629,0.549243
1_1,Constant Potential,86820,0.20022,0.20022,-0.000182104,0,-0.00351028,0.548966
1_1,Constant Potential,86880,0.200362,0.200362,-0.000355588,0,-0.00351476,0.548524
1_1,Constant Potential,86940,0.200274,0.200274,-0.000174843,0,-0.00351918,0.547886
1_1,Constant Potential,87000,0.200298,0.200298,-0.000180485,0,-0.00352214,0.547487
1_1,Constant Potential,87060,0.200317,0.200317,-0.000141487,0,-0.00352482,0.547134
1_1,Constant Potential,87120,0.200295,0.200295,-0.000197399,0,-0.00352765,0.547063
1_1,Constant Potential,87180,0.200282,0.200282,-0.000333695,0,-0.00353207,0.546942
1_1,Constant Potential,87240,0.20031,0.20031,-0.000372273,0,-0.00353795,0.547223
1_1,Constant Potential,87300,0.200273,0.200273,-0.000257466,0,-0.0035432,0.547508
1_1,Constant Potential,87360,0.200307,0.200307,-0.000222217,0,-0.0035472,0.547654
1_1,Constant Potential,87420,0.200328,0.200328,-0.000279618,0,-0.00355138,0.547489
1_1,Constant Potential,87480,0.20028,0.20028,-0.000335002,0,-0.0035565,0.547521
1_1,Constant Potential,87540,0.200295,0.200295,-0.000306907,0,-0.00356185,0.547276
1_1,Constant Potential,87600,0.20031,0.20031,-0.000320796,0,-0.00356708,0.547066
1_1,Constant Potential,87660,0.200319,0.200319,-0.000301339,0,-0.00357227,0.547002
1_1,Constant Potential,87720,0.200316,0.200316,-0.000260043,0,-0.00357695,0.547094
1_1,Constant Potential,87780,0.200306,0.200306,-0.00013885,0,-0.00358027,0.546935
1_1,Constant Potential,87840,0.200262,0.200262,-0.000324637,0,-0.00358413,0.546993
1_1,Constant Potential,87900,0.200322,0.200322,-0.000384075,0,-0.00359004,0.546941
1_1,Constant Potential,87960,0.200297,0.200297,-0.00019367,0,-0.00359485,0.546681
1_1,Constant Potential,88020,0.200364,0.200364,-0.000260998,0,-0.00359864,0.5465
1_1,Constant Potential,88080,0.200287,0.200287,-0.00022895,0,-0.00360273,0.546386
1_1,Constant Potential,88140,0.200333,0.200333,-0.000221842,0,-0.00360648,0.546166
1_1,Constant Potential,88200,0.200283,0.200283,-0.000213023,0,-0.00361011,0.545957
1_1,Constant Potential,88260,0.200308,0.200308,-0.000179711,0,-0.00361338,0.545717
1_1,Constant Potential,88320,0.200349,0.200349,-0.000299467,0,-0.00361737,0.54548
1_1,Constant Potential,88380,0.200273,0.200273,-0.000306456,0,-0.00362242,0.545429
1_1,Constant Potential,88440,0.200292,0.200292,-0.000200564,0,-0.00362665,0.545111
1_1,Constant Potential,88500,0.200291,0.200291,-0.000185036,0,-0.00362986,0.544816
1_1,Constant Potential,88560,0.200281,0.200281,-0.000184888,0,-0.00363294,0.544483
1_1,Constant Potential,88620,0.200338,0.200338,-0.000269225,0,-0.00363673,0.54411
1_1,Constant Potential,88680,0.200249,0.200249,-0.000278191,0,-0.00364129,0.543867
1_1,Constant Potential,88740,0.200252,0.200252,-0.000239155,0,-0.0036456,0.543544
1_1,Constant Potential,88800,0.200295,0.200295,-0.000190906,0,-0.00364918,0.543182
1_1,Constant Potential,88860,0.200285,0.200285,-0.000278742,0,-0.0036531,0.542746
1_1,Constant Potential,88920,0.200313,0.200313,-0.000155199,0,-0.00365671,0.542106
1_1,Constant Potential,88980,0.200298,0.200298,-2.88E-05,0,-0.00365825,0.541559
1_1,Constant Potential,89040,0.200329,0.200329,8.70E-05,0,-0.00365776,0.540016
1_1,Constant Potential,89100,0.200332,0.200332,9.69E-05,0,-0.00365623,0.537874
1_1,Constant Potential,89160,0.200298,0.200298,-0.000103146,0,-0.00365628,0.536072
1_1,Constant Potential,89220,0.200341,0.200341,-9.35E-05,0,-0.00365792,0.534511
1_1,Constant Potential,89280,0.200329,0.200329,-0.00014081,0,-0.00365987,0.533276
1_1,Constant Potential,89340,0.200276,0.200276,-9.49E-05,0,-0.00366184,0.532065
1_1,Constant Potential,89400,0.200322,0.200322,-3.42E-05,0,-0.00366291,0.531051
1_1,Constant Potential,89460,0.200324,0.200324,-0.000166035,0,-0.00366458,0.530135
1_1,Constant Potential,89520,0.200301,0.200301,-0.000183333,0,-0.00366749,0.52907
1_1,Constant Potential,89580,0.200359,0.200359,-4.00E-05,0,-0.00366935,0.528126
1_1,Constant Potential,89640,0.200324,0.200324,-0.000102243,0,-0.00367054,0.527224
1_1,Constant Potential,89700,0.200398,0.200398,4.79E-06,0,-0.00367135,0.526117
1_1,Constant Potential,89760,0.200372,0.200372,-0.000180282,0,-0.00367281,0.525344
1_1,Constant Potential,89820,0.20036,0.20036,-2.56E-05,0,-0.00367453,0.524632
1_1,Constant Potential,89880,0.200319,0.200319,-8.32E-05,0,-0.00367544,0.523818
1_1,Constant Potential,89940,0.20034,0.20034,-0.000151426,0,-0.00367739,0.522836
1_1,Constant Potential,90000,0.20042,0.20042,-0.000149731,0,-0.0036799,0.521637
1_1,Constant Potential,90060,0.200308,0.200308,-9.14E-05,0,-0.00368191,0.520555
1_1,Constant Potential,90120,0.200326,0.200326,-9.50E-05,0,-0.00368346,0.519234
1_1,Constant Potential,90180,0.200361,0.200361,-9.73E-05,0,-0.00368507,0.518351
1_1,Constant Potential,90240,0.200321,0.200321,-0.000119767,0,-0.00368688,0.517767
1_1,Constant Potential,90300,0.200286,0.200286,-0.000192827,0,-0.00368948,0.517395
1_1,Constant Potential,90360,0.200338,0.200338,-8.17E-05,0,-0.00369177,0.516665
1_1,Constant Potential,90420,0.20031,0.20031,-6.18E-05,0,-0.00369296,0.51562
1_1,Constant Potential,90480,0.200308,0.200308,-5.22E-05,0,-0.00369391,0.514674
1_1,Constant Potential,90540,0.200329,0.200329,-0.000132028,0,-0.00369545,0.514529
1_1,Constant Potential,90600,0.200329,0.200329,-6.59E-05,0,-0.0036971,0.514394
1_1,Constant Potential,90660,0.20034,0.20034,-8.92E-05,0,-0.00369839,0.514333
1_1,Constant Potential,90720,0.200289,0.200289,-1.54E-05,0,-0.00369926,0.514537
1_1,Constant Potential,90780,0.200347,0.200347,-0.000176484,0,-0.00370086,0.514601
1_1,Constant Potential,90840,0.200374,0.200374,-0.000311143,0,-0.00370493,0.51448
1_1,Constant Potential,90900,0.20031,0.20031,-0.000186575,0,-0.00370907,0.514565
1_1,Constant Potential,90960,0.200354,0.200354,-1.36E-05,0,-0.00371074,0.514324
1_1,Constant Potential,91020,0.200273,0.200273,-0.000113194,0,-0.0037118,0.514348
1_1,Constant Potential,91080,0.200379,0.200379,-0.000146057,0,-0.00371396,0.514441
1_1,Constant Potential,91140,0.200406,0.200406,-0.000162245,0,-0.00371653,0.514393
1_1,Constant Potential,91200,0.200416,0.200416,-0.000155532,0,-0.00371918,0.514501
1_1,Constant Potential,91260,0.200314,0.200314,-0.000226197,0,-0.00372236,0.514962
1_1,Constant Potential,91320,0.200374,0.200374,-0.00019071,0,-0.00372583,0.51543
1_1,Constant Potential,91380,0.200367,0.200367,-0.000230377,0,-0.00372934,0.515981
1_1,Constant Potential,91440,0.200409,0.200409,-0.000174787,0,-0.00373272,0.516316
1_1,Constant Potential,91500,0.200364,0.200364,-7.97E-05,0,-0.00373484,0.516512
1_1,Constant Potential,91560,0.200322,0.200322,-0.000192627,0,-0.00373711,0.516596
1_1,Constant Potential,91620,0.200355,0.200355,-0.000207922,0,-0.00374044,0.516611
1_1,Constant Potential,91680,0.20035,0.20035,-0.000137915,0,-0.00374333,0.516463
1_1,Constant Potential,91740,0.200327,0.200327,-1.58E-05,0,-0.00374461,0.516112
1_1,Constant Potential,91800,0.200389,0.200389,-1.32E-05,0,-0.00374485,0.515423
1_1,Constant Potential,91860,0.200404,0.200404,-0.000156713,0,-0.00374626,0.514935
1_1,Constant Potential,91920,0.200342,0.200342,-0.000134802,0,-0.00374869,0.514418
1_1,Constant Potential,91980,0.20036,0.20036,-1.10E-05,0,-0.00374991,0.513623
1_1,Constant Potential,92040,0.20033,0.20033,-3.62E-05,0,-0.0037503,0.512633
1_1,Constant Potential,92100,0.200399,0.200399,-1.36E-05,0,-0.00375072,0.51139
1_1,Constant Potential,92160,0.200412,0.200412,-7.62E-05,0,-0.00375147,0.510464
1_1,Constant Potential,92220,0.200349,0.200349,-0.000135352,0,-0.00375323,0.509777
1_1,Constant Potential,92280,0.200316,0.200316,-0.000132339,0,-0.00375546,0.508936
1_1,Constant Potential,92340,0.200437,0.200437,-9.57E-05,0,-0.00375736,0.50818
1_1,Constant Potential,92400,0.200271,0.200271,-9.97E-05,0,-0.00375899,0.507829
1_1,Constant Potential,92460,0.200352,0.200352,-8.21E-05,0,-0.0037605,0.507199
1_1,Constant Potential,92520,0.200394,0.200394,-7.99E-05,0,-0.00376185,0.50661
1_1,Constant Potential,92580,0.200356,0.200356,-0.000119989,0,-0.00376352,0.505928
1_1,Constant Potential,92640,0.200371,0.200371,-0.000170449,0,-0.00376594,0.505324
1_1,Constant Potential,92700,0.200325,0.200325,-7.55E-05,0,-0.00376799,0.504733
1_1,Constant Potential,92760,0.200343,0.200343,2.27E-05,0,-0.00376843,0.504108
1_1,Constant Potential,92820,0.200425,0.200425,-0.00010325,0,-0.0037691,0.503665
1_1,Constant Potential,92880,0.200357,0.200357,2.88E-05,0,-0.00376972,0.503215
1_1,Constant Potential,92940,0.200357,0.200357,-0.000197987,0,-0.00377113,0.503405
1_1,Constant Potential,93000,0.200384,0.200384,-0.000126253,0,-0.00377383,0.503549
1_1,Constant Potential,93060,0.200357,0.200357,-0.000212296,0,-0.00377665,0.503632
1_1,Constant Potential,93120,0.200379,0.200379,-0.00012684,0,-0.00377948,0.503536
1_1,Constant Potential,93180,0.20037,0.20037,-8.99E-05,0,-0.00378129,0.503312
1_1,Constant Potential,93240,0.200329,0.200329,-7.85E-05,0,-0.00378269,0.503175
1_1,Constant Potential,93300,0.200379,0.200379,-8.87E-05,0,-0.00378408,0.502774
1_1,Constant Potential,93360,0.200307,0.200307,-0.000109013,0,-0.00378573,0.502517
1_1,Constant Potential,93420,0.200398,0.200398,-0.00012988,0,-0.00378772,0.502119
1_1,Constant Potential,93480,0.200343,0.200343,-0.000122759,0,-0.00378983,0.501816
1_1,Constant Potential,93540,0.200312,0.200312,-9.17E-05,0,-0.00379161,0.50165
1_1,Constant Potential,93600,0.200371,0.200371,-0.000128335,0,-0.00379345,0.501371
1_1,Constant Potential,93660,0.200361,0.200361,-0.000168474,0,-0.00379592,0.501269
1_1,Constant Potential,93720,0.200355,0.200355,-4.28E-05,0,-0.00379768,0.500976
1_1,Constant Potential,93780,0.200371,0.200371,-9.09E-05,0,-0.0037988,0.500915
1_1,Constant Potential,93840,0.200374,0.200374,-6.85E-05,0,-0.00380012,0.500377
1_1,Constant Potential,93900,0.200334,0.200334,-8.92E-05,0,-0.00380144,0.499471
1_1,Constant Potential,93960,0.200341,0.200341,-8.14E-05,0,-0.00380286,0.499153
1_1,Constant Potential,94020,0.200443,0.200443,-1.18E-05,0,-0.00380364,0.498564
1_1,Constant Potential,94080,0.20043,0.20043,-6.86E-05,0,-0.00380431,0.497932
1_1,Constant Potential,94140,0.200362,0.200362,-9.76E-05,0,-0.00380569,0.497467
1_1,Constant Potential,94200,0.200342,0.200342,-6.79E-05,0,-0.00380707,0.49682
1_1,Constant Potential,94260,0.200366,0.200366,1.51E-05,0,-0.00380751,0.496209
