Step number,Step name,Elapsed Time (s),Working Electrode (V),Working Electrode vs. NHE (V),Current (mA),Current Density (mA/cm≤),Cumulative Charge (mAh),Counter Electrode (V)
1_3,Cyclic Voltammetry,547.496,0.123878,0.123878,-2.4198,0,-0.0543187,1.28143
1_3,Cyclic Voltammetry,547.587,0.122988,0.122988,-2.41973,0,-0.0543803,1.28321
1_3,Cyclic Voltammetry,547.679,0.122103,0.122103,-2.41869,0,-0.0544419,1.28475
1_3,Cyclic Voltammetry,547.77,0.121129,0.121129,-2.41956,0,-0.0545034,1.28666
1_3,Cyclic Voltammetry,547.862,0.120241,0.120241,-2.41918,0,-0.0545649,1.28825
1_3,Cyclic Voltammetry,547.954,0.119335,0.119335,-2.42067,0,-0.0546265,1.29033
1_3,Cyclic Voltammetry,548.045,0.118404,0.118404,-2.41943,0,-0.054688,1.29179
1_3,Cyclic Voltammetry,548.137,0.117492,0.117492,-2.41937,0,-0.0547495,1.2934
1_3,Cyclic Voltammetry,548.228,0.116462,0.116462,-2.41827,0,-0.0548111,1.29481
1_3,Cyclic Voltammetry,548.32,0.115552,0.115552,-2.4189,0,-0.0548726,1.29647
1_3,Cyclic Voltammetry,548.411,0.114653,0.114653,-2.4186,0,-0.0549341,1.29797
1_3,Cyclic Voltammetry,548.503,0.113753,0.113753,-2.41806,0,-0.0549956,1.29941
1_3,Cyclic Voltammetry,548.595,0.112842,0.112842,-2.41613,0,-0.0550571,1.30048
1_3,Cyclic Voltammetry,548.686,0.11189,0.11189,-2.41533,0,-0.0551185,1.30179
1_3,Cyclic Voltammetry,548.778,0.111031,0.111031,-2.41334,0,-0.05518,1.30281
1_3,Cyclic Voltammetry,548.869,0.110079,0.110079,-2.41489,0,-0.0552413,1.30456
1_3,Cyclic Voltammetry,548.961,0.109188,0.109188,-2.41307,0,-0.0553027,1.30562
1_3,Cyclic Voltammetry,549.052,0.108281,0.108281,-2.40996,0,-0.0553641,1.30632
1_3,Cyclic Voltammetry,549.144,0.107347,0.107347,-2.40853,0,-0.0554253,1.30737
1_3,Cyclic Voltammetry,549.236,0.106463,0.106463,-2.40759,0,-0.0554866,1.3085
1_3,Cyclic Voltammetry,549.327,0.105489,0.105489,-2.40599,0,-0.0555478,1.30949
1_3,Cyclic Voltammetry,549.419,0.104583,0.104583,-2.40564,0,-0.055609,1.31078
1_3,Cyclic Voltammetry,549.51,0.103679,0.103679,-2.40226,0,-0.0556701,1.31131
1_3,Cyclic Voltammetry,549.602,0.102783,0.102783,-2.39986,0,-0.0557312,1.31201
1_3,Cyclic Voltammetry,549.693,0.101852,0.101852,-2.3966,0,-0.0557922,1.31259
1_3,Cyclic Voltammetry,549.785,0.100942,0.100942,-2.39349,0,-0.0558531,1.3131
1_3,Cyclic Voltammetry,549.876,0.100007,0.100007,-2.39207,0,-0.055914,1.314
1_3,Cyclic Voltammetry,549.968,0.0991152,0.0991152,-2.39219,0,-0.0559748,1.31522
1_3,Cyclic Voltammetry,550.06,0.0981902,0.0981902,-2.38948,0,-0.0560357,1.31579
1_3,Cyclic Voltammetry,550.151,0.0972494,0.0972494,-2.38548,0,-0.0560964,1.31607
1_3,Cyclic Voltammetry,550.243,0.0963344,0.0963344,-2.38105,0,-0.056157,1.31619
1_3,Cyclic Voltammetry,550.334,0.095462,0.095462,-2.37748,0,-0.0562175,1.31654
1_3,Cyclic Voltammetry,550.426,0.0945627,0.0945627,-2.37318,0,-0.0562779,1.31667
1_3,Cyclic Voltammetry,550.517,0.0936142,0.0936142,-2.37027,0,-0.0563383,1.31708
1_3,Cyclic Voltammetry,550.609,0.0926925,0.0926925,-2.36806,0,-0.0563985,1.31764
1_3,Cyclic Voltammetry,550.701,0.0918335,0.0918335,-2.36523,0,-0.0564587,1.31812
1_3,Cyclic Voltammetry,550.792,0.0908625,0.0908625,-2.35932,0,-0.0565188,1.31785
1_3,Cyclic Voltammetry,550.884,0.0899442,0.0899442,-2.35527,0,-0.0565788,1.31792
1_3,Cyclic Voltammetry,550.975,0.0890259,0.0890259,-2.35017,0,-0.0566386,1.31776
1_3,Cyclic Voltammetry,551.067,0.0881288,0.0881288,-2.34557,0,-0.0566983,1.31774
1_3,Cyclic Voltammetry,551.158,0.0872082,0.0872082,-2.34188,0,-0.0567579,1.31784
1_3,Cyclic Voltammetry,551.25,0.0863,0.0863,-2.33792,0,-0.0568174,1.31791
1_3,Cyclic Voltammetry,551.342,0.085376,0.085376,-2.33229,0,-0.0568768,1.31762
1_3,Cyclic Voltammetry,551.433,0.0845025,0.0845025,-2.32616,0,-0.0569361,1.31717
1_3,Cyclic Voltammetry,551.525,0.0835786,0.0835786,-2.32052,0,-0.0569952,1.31679
1_3,Cyclic Voltammetry,551.616,0.0826491,0.0826491,-2.31468,0,-0.0570541,1.31641
1_3,Cyclic Voltammetry,551.708,0.0817498,0.0817498,-2.30994,0,-0.0571129,1.31618
1_3,Cyclic Voltammetry,551.799,0.0808538,0.0808538,-2.30441,0,-0.0571716,1.31581
1_3,Cyclic Voltammetry,551.891,0.0799142,0.0799142,-2.29909,0,-0.0572302,1.31538
1_3,Cyclic Voltammetry,551.982,0.0789914,0.0789914,-2.29367,0,-0.0572886,1.31504
1_3,Cyclic Voltammetry,552.074,0.0780104,0.0780104,-2.28666,0,-0.0573468,1.3143
1_3,Cyclic Voltammetry,552.166,0.0770685,0.0770685,-2.28063,0,-0.0574049,1.31373
1_3,Cyclic Voltammetry,552.257,0.0761658,0.0761658,-2.2749,0,-0.0574628,1.31318
1_3,Cyclic Voltammetry,552.349,0.075243,0.075243,-2.26677,0,-0.0575206,1.31219
1_3,Cyclic Voltammetry,552.44,0.0743113,0.0743113,-2.25949,0,-0.0575782,1.31129
1_3,Cyclic Voltammetry,552.532,0.073384,0.073384,-2.25275,0,-0.0576355,1.31046
1_3,Cyclic Voltammetry,552.623,0.0725037,0.0725037,-2.24614,0,-0.0576928,1.30967
1_3,Cyclic Voltammetry,552.715,0.0715831,0.0715831,-2.23866,0,-0.0577498,1.30874
1_3,Cyclic Voltammetry,552.807,0.0706883,0.0706883,-2.23069,0,-0.0578066,1.30761
1_3,Cyclic Voltammetry,552.898,0.0697722,0.0697722,-2.22458,0,-0.0578633,1.30692
1_3,Cyclic Voltammetry,552.99,0.0688505,0.0688505,-2.2177,0,-0.0579198,1.30605
1_3,Cyclic Voltammetry,553.081,0.0679389,0.0679389,-2.20779,0,-0.0579761,1.3045
1_3,Cyclic Voltammetry,553.173,0.0669545,0.0669545,-2.19999,0,-0.0580321,1.30338
1_3,Cyclic Voltammetry,553.264,0.0661202,0.0661202,-2.19127,0,-0.058088,1.30207
1_3,Cyclic Voltammetry,553.356,0.065138,0.065138,-2.18443,0,-0.0581436,1.30113
1_3,Cyclic Voltammetry,553.448,0.0642555,0.0642555,-2.17488,0,-0.0581991,1.29961
1_3,Cyclic Voltammetry,553.539,0.0632801,0.0632801,-2.16577,0,-0.0582543,1.29813
1_3,Cyclic Voltammetry,553.631,0.0624133,0.0624133,-2.15615,0,-0.0583092,1.29655
1_3,Cyclic Voltammetry,553.722,0.0615285,0.0615285,-2.14798,0,-0.058364,1.29525
1_3,Cyclic Voltammetry,553.814,0.0605497,0.0605497,-2.13781,0,-0.0584185,1.29346
1_3,Cyclic Voltammetry,553.905,0.0596739,0.0596739,-2.12912,0,-0.0584727,1.29205
1_3,Cyclic Voltammetry,553.997,0.058759,0.058759,-2.12013,0,-0.0585268,1.29051
1_3,Cyclic Voltammetry,554.088,0.0577074,0.0577074,-2.11075,0,-0.0585806,1.28883
1_3,Cyclic Voltammetry,554.18,0.0568753,0.0568753,-2.09961,0,-0.0586342,1.28683
1_3,Cyclic Voltammetry,554.272,0.0559312,0.0559312,-2.08927,0,-0.0586874,1.28496
1_3,Cyclic Voltammetry,554.363,0.0550061,0.0550061,-2.07891,0,-0.0587404,1.2831
1_3,Cyclic Voltammetry,554.455,0.0540788,0.0540788,-2.06865,0,-0.0587932,1.28121
1_3,Cyclic Voltammetry,554.546,0.0531952,0.0531952,-2.05837,0,-0.0588456,1.27931
1_3,Cyclic Voltammetry,554.638,0.0522668,0.0522668,-2.05003,0,-0.0588979,1.27787
1_3,Cyclic Voltammetry,554.729,0.0513328,0.0513328,-2.03882,0,-0.0589499,1.27576
1_3,Cyclic Voltammetry,554.821,0.050457,0.050457,-2.02855,0,-0.0590016,1.27383
1_3,Cyclic Voltammetry,554.913,0.0494849,0.0494849,-2.01621,0,-0.0590531,1.27147
1_3,Cyclic Voltammetry,555.004,0.048598,0.048598,-2.00589,0,-0.0591042,1.26948
1_3,Cyclic Voltammetry,555.096,0.0476102,0.0476102,-1.99235,0,-0.059155,1.26681
1_3,Cyclic Voltammetry,555.187,0.0467075,0.0467075,-1.9823,0,-0.0592056,1.2648
1_3,Cyclic Voltammetry,555.279,0.0458217,0.0458217,-1.97066,0,-0.0592559,1.26254
1_3,Cyclic Voltammetry,555.37,0.0449078,0.0449078,-1.95945,0,-0.0593058,1.26031
1_3,Cyclic Voltammetry,555.462,0.0439615,0.0439615,-1.94817,0,-0.0593556,1.25808
1_3,Cyclic Voltammetry,555.554,0.0430409,0.0430409,-1.937,0,-0.059405,1.25583
1_3,Cyclic Voltammetry,555.645,0.0421349,0.0421349,-1.92463,0,-0.0594541,1.25333
1_3,Cyclic Voltammetry,555.737,0.0412121,0.0412121,-1.91546,0,-0.0595029,1.25147
1_3,Cyclic Voltammetry,555.828,0.0402938,0.0402938,-1.9017,0,-0.0595514,1.24861
1_3,Cyclic Voltammetry,555.92,0.0393889,0.0393889,-1.88984,0,-0.0595997,1.24621
1_3,Cyclic Voltammetry,556.011,0.038391,0.038391,-1.87854,0,-0.0596476,1.2439
1_3,Cyclic Voltammetry,556.103,0.037373,0.037373,-1.86612,0,-0.0596952,1.24131
1_3,Cyclic Voltammetry,556.194,0.0364827,0.0364827,-1.85206,0,-0.0597425,1.23835
1_3,Cyclic Voltammetry,556.286,0.0355834,0.0355834,-1.84159,0,-0.0597895,1.23617
1_3,Cyclic Voltammetry,556.378,0.034674,0.034674,-1.82895,0,-0.0598361,1.23349
1_3,Cyclic Voltammetry,556.469,0.0337523,0.0337523,-1.81784,0,-0.0598825,1.23111
1_3,Cyclic Voltammetry,556.561,0.0328452,0.0328452,-1.80401,0,-0.0599286,1.22814
1_3,Cyclic Voltammetry,556.652,0.0319336,0.0319336,-1.7925,0,-0.0599743,1.22572
1_3,Cyclic Voltammetry,556.744,0.0309951,0.0309951,-1.77841,0,-0.0600197,1.22272
1_3,Cyclic Voltammetry,556.835,0.0300969,0.0300969,-1.76654,0,-0.0600648,1.22011
1_3,Cyclic Voltammetry,556.927,0.0292043,0.0292043,-1.75519,0,-0.0601096,1.21764
1_3,Cyclic Voltammetry,557.019,0.0282658,0.0282658,-1.74285,0,-0.0601541,1.21499
1_3,Cyclic Voltammetry,557.11,0.0273005,0.0273005,-1.72858,0,-0.0601983,1.21175
1_3,Cyclic Voltammetry,557.202,0.0263597,0.0263597,-1.71782,0,-0.0602421,1.20939
1_3,Cyclic Voltammetry,557.293,0.0254873,0.0254873,-1.70522,0,-0.0602856,1.20665
1_3,Cyclic Voltammetry,557.385,0.0245645,0.0245645,-1.69254,0,-0.0603288,1.20387
1_3,Cyclic Voltammetry,557.476,0.0236294,0.0236294,-1.67901,0,-0.0603717,1.20088
1_3,Cyclic Voltammetry,557.568,0.0227682,0.0227682,-1.66619,0,-0.0604143,1.19804
1_3,Cyclic Voltammetry,557.66,0.0218118,0.0218118,-1.6557,0,-0.0604565,1.19564
1_3,Cyclic Voltammetry,557.751,0.0208945,0.0208945,-1.64307,0,-0.0604984,1.19286
1_3,Cyclic Voltammetry,557.843,0.0200132,0.0200132,-1.63002,0,-0.0605401,1.18986
1_3,Cyclic Voltammetry,557.934,0.0190769,0.0190769,-1.61803,0,-0.0605814,1.18719
1_3,Cyclic Voltammetry,558.026,0.0180802,0.0180802,-1.60569,0,-0.0606224,1.18437
1_3,Cyclic Voltammetry,558.117,0.0171652,0.0171652,-1.59359,0,-0.0606631,1.18163
1_3,Cyclic Voltammetry,558.209,0.016267,0.016267,-1.58148,0,-0.0607034,1.17884
1_3,Cyclic Voltammetry,558.301,0.0153521,0.0153521,-1.5696,0,-0.0607435,1.1762
1_3,Cyclic Voltammetry,558.392,0.0144483,0.0144483,-1.55712,0,-0.0607833,1.17324
1_3,Cyclic Voltammetry,558.484,0.0135311,0.0135311,-1.54542,0,-0.0608227,1.17052
1_3,Cyclic Voltammetry,558.575,0.0126038,0.0126038,-1.53338,0,-0.0608619,1.16773
1_3,Cyclic Voltammetry,558.667,0.0116496,0.0116496,-1.52337,0,-0.0609008,1.16546
1_3,Cyclic Voltammetry,558.758,0.0107436,0.0107436,-1.50881,0,-0.0609393,1.16208
1_3,Cyclic Voltammetry,558.85,0.00989024,0.00989024,-1.49706,0,-0.0609776,1.15942
1_3,Cyclic Voltammetry,558.941,0.00892599,0.00892599,-1.48869,0,-0.0610155,1.1574
1_3,Cyclic Voltammetry,559.033,0.0079539,0.0079539,-1.47581,0,-0.0610532,1.15451
1_3,Cyclic Voltammetry,559.125,0.00704341,0.00704341,-1.46293,0,-0.0610906,1.15146
1_3,Cyclic Voltammetry,559.216,0.00616763,0.00616763,-1.45274,0,-0.0611277,1.14903
1_3,Cyclic Voltammetry,559.308,0.00523922,0.00523922,-1.44143,0,-0.0611645,1.14639
1_3,Cyclic Voltammetry,559.399,0.00432537,0.00432537,-1.42848,0,-0.061201,1.14339
1_3,Cyclic Voltammetry,559.491,0.00334432,0.00334432,-1.4193,0,-0.0612372,1.14117
1_3,Cyclic Voltammetry,559.582,0.0024439,0.0024439,-1.40855,0,-0.0612732,1.13863
1_3,Cyclic Voltammetry,559.674,0.00152109,0.00152109,-1.39711,0,-0.0613088,1.13591
1_3,Cyclic Voltammetry,559.766,0.000647556,0.000647556,-1.38648,0,-0.0613442,1.13334
1_3,Cyclic Voltammetry,559.857,-0.000275256,-0.000275256,-1.37498,0,-0.0613794,1.13055
1_3,Cyclic Voltammetry,559.949,-0.00112863,-0.00112863,-1.35344,0,-0.0614141,1.12562
1_3,Cyclic Voltammetry,560.04,-0.00197865,-0.00197865,-1.3545,0,-0.0614485,1.12546
1_3,Cyclic Voltammetry,560.132,-0.00295074,-0.00295074,-1.34667,0,-0.0614829,1.12366
1_3,Cyclic Voltammetry,560.223,-0.00385003,-0.00385003,-1.33153,0,-0.0615169,1.12016
1_3,Cyclic Voltammetry,560.315,-0.00477173,-0.00477173,-1.32171,0,-0.0615507,1.11774
1_3,Cyclic Voltammetry,560.407,-0.00568446,-0.00568446,-1.31479,0,-0.0615842,1.11602
1_3,Cyclic Voltammetry,560.498,-0.00656807,-0.00656807,-1.30374,0,-0.0616175,1.1134
1_3,Cyclic Voltammetry,560.59,-0.00751776,-0.00751776,-1.29254,0,-0.0616505,1.11068
1_3,Cyclic Voltammetry,560.681,-0.00841818,-0.00841818,-1.28487,0,-0.0616833,1.10876
1_3,Cyclic Voltammetry,560.773,-0.00931075,-0.00931075,-1.27515,0,-0.0617158,1.10641
1_3,Cyclic Voltammetry,560.864,-0.0102504,-0.0102504,-1.26361,0,-0.0617481,1.10363
1_3,Cyclic Voltammetry,560.956,-0.0111765,-0.0111765,-1.2566,0,-0.0617802,1.10186
1_3,Cyclic Voltammetry,561.047,-0.0121105,-0.0121105,-1.24723,0,-0.061812,1.09962
1_3,Cyclic Voltammetry,561.139,-0.0129919,-0.0129919,-1.2392,0,-0.0618436,1.09757
1_3,Cyclic Voltammetry,561.231,-0.0139371,-0.0139371,-1.22759,0,-0.061875,1.09478
1_3,Cyclic Voltammetry,561.322,-0.0148655,-0.0148655,-1.22044,0,-0.0619061,1.09293
1_3,Cyclic Voltammetry,561.414,-0.0157828,-0.0157828,-1.2128,0,-0.0619371,1.091
1_3,Cyclic Voltammetry,561.505,-0.0167112,-0.0167112,-1.20261,0,-0.0619678,1.08855
1_3,Cyclic Voltammetry,561.597,-0.0175858,-0.0175858,-1.1944,0,-0.0619983,1.08658
1_3,Cyclic Voltammetry,561.688,-0.0185075,-0.0185075,-1.18806,0,-0.0620286,1.08493
1_3,Cyclic Voltammetry,561.78,-0.0194404,-0.0194404,-1.1764,0,-0.0620587,1.08213
1_3,Cyclic Voltammetry,561.872,-0.0204237,-0.0204237,-1.17102,0,-0.0620885,1.08067
1_3,Cyclic Voltammetry,561.963,-0.0213745,-0.0213745,-1.1633,0,-0.0621182,1.07877
1_3,Cyclic Voltammetry,562.055,-0.0222615,-0.0222615,-1.15343,0,-0.0621477,1.07637
1_3,Cyclic Voltammetry,562.146,-0.0231529,-0.0231529,-1.14579,0,-0.0621769,1.07438
1_3,Cyclic Voltammetry,562.238,-0.0240724,-0.0240724,-1.13884,0,-0.0622059,1.07268
1_3,Cyclic Voltammetry,562.329,-0.0250232,-0.0250232,-1.13171,0,-0.0622348,1.07084
1_3,Cyclic Voltammetry,562.421,-0.0259001,-0.0259001,-1.12449,0,-0.0622635,1.06902
1_3,Cyclic Voltammetry,562.513,-0.0268285,-0.0268285,-1.11556,0,-0.062292,1.06688
1_3,Cyclic Voltammetry,562.604,-0.0277368,-0.0277368,-1.11064,0,-0.0623203,1.06558
1_3,Cyclic Voltammetry,562.696,-0.0286372,-0.0286372,-1.1024,0,-0.0623485,1.06353
1_3,Cyclic Voltammetry,562.787,-0.0295611,-0.0295611,-1.09506,0,-0.0623764,1.06167
1_3,Cyclic Voltammetry,562.879,-0.0305074,-0.0305074,-1.08809,0,-0.0624042,1.05994
1_3,Cyclic Voltammetry,562.97,-0.031437,-0.031437,-1.08299,0,-0.0624318,1.05863
1_3,Cyclic Voltammetry,563.062,-0.0323486,-0.0323486,-1.07524,0,-0.0624592,1.0567
1_3,Cyclic Voltammetry,563.153,-0.0332423,-0.0332423,-1.06859,0,-0.0624865,1.05495
1_3,Cyclic Voltammetry,563.245,-0.0341852,-0.0341852,-1.06176,0,-0.0625136,1.05318
1_3,Cyclic Voltammetry,563.337,-0.0351181,-0.0351181,-1.0566,0,-0.0625405,1.0518
1_3,Cyclic Voltammetry,563.428,-0.0359816,-0.0359816,-1.04959,0,-0.0625673,1.05006
1_3,Cyclic Voltammetry,563.52,-0.0369559,-0.0369559,-1.04426,0,-0.0625939,1.0487
1_3,Cyclic Voltammetry,563.611,-0.0378395,-0.0378395,-1.0367,0,-0.0626204,1.04684
1_3,Cyclic Voltammetry,563.703,-0.0387859,-0.0387859,-1.03235,0,-0.0626467,1.04567
1_3,Cyclic Voltammetry,563.794,-0.0397714,-0.0397714,-1.02535,0,-0.0626729,1.04393
1_3,Cyclic Voltammetry,563.886,-0.040683,-0.040683,-1.02206,0,-0.0626989,1.04297
1_3,Cyclic Voltammetry,563.978,-0.0416461,-0.0416461,-1.01275,0,-0.0627248,1.04077
1_3,Cyclic Voltammetry,564.069,-0.0425051,-0.0425051,-1.0088,0,-0.0627505,1.03965
1_3,Cyclic Voltammetry,564.161,-0.0434481,-0.0434481,-1.0042,0,-0.0627761,1.03847
1_3,Cyclic Voltammetry,564.252,-0.0443552,-0.0443552,-0.997626,0,-0.0628016,1.03684
1_3,Cyclic Voltammetry,564.344,-0.0452859,-0.0452859,-0.99243,0,-0.0628269,1.03548
1_3,Cyclic Voltammetry,564.435,-0.0461807,-0.0461807,-0.988547,0,-0.0628521,1.03432
1_3,Cyclic Voltammetry,564.527,-0.0471113,-0.0471113,-0.982483,0,-0.0628771,1.03291
1_3,Cyclic Voltammetry,564.619,-0.0480095,-0.0480095,-0.978389,0,-0.0629021,1.0318
1_3,Cyclic Voltammetry,564.71,-0.0489155,-0.0489155,-0.97235,0,-0.0629269,1.03029
1_3,Cyclic Voltammetry,564.802,-0.0498675,-0.0498675,-0.967984,0,-0.0629516,1.02907
1_3,Cyclic Voltammetry,564.893,-0.0507947,-0.0507947,-0.964074,0,-0.0629761,1.02809
1_3,Cyclic Voltammetry,564.985,-0.0516907,-0.0516907,-0.958952,0,-0.0630006,1.0268
1_3,Cyclic Voltammetry,565.076,-0.0526012,-0.0526012,-0.95231,0,-0.0630249,1.0251
1_3,Cyclic Voltammetry,565.168,-0.0534657,-0.0534657,-0.950661,0,-0.0630491,1.02457
1_3,Cyclic Voltammetry,565.26,-0.0544367,-0.0544367,-0.946628,0,-0.0630732,1.02354
1_3,Cyclic Voltammetry,565.351,-0.0553618,-0.0553618,-0.940818,0,-0.0630972,1.02213
1_3,Cyclic Voltammetry,565.443,-0.0562812,-0.0562812,-0.93599,0,-0.0631211,1.02084
1_3,Cyclic Voltammetry,565.534,-0.0571794,-0.0571794,-0.933332,0,-0.0631449,1.02008
1_3,Cyclic Voltammetry,565.626,-0.0581224,-0.0581224,-0.929663,0,-0.0631686,1.01916
1_3,Cyclic Voltammetry,565.717,-0.0590373,-0.0590373,-0.923388,0,-0.0631921,1.01756
1_3,Cyclic Voltammetry,565.809,-0.0599814,-0.0599814,-0.919595,0,-0.0632156,1.01651
1_3,Cyclic Voltammetry,565.9,-0.0609222,-0.0609222,-0.917236,0,-0.0632389,1.01587
1_3,Cyclic Voltammetry,565.992,-0.0617699,-0.0617699,-0.91262,0,-0.0632622,1.01468
1_3,Cyclic Voltammetry,566.084,-0.0627319,-0.0627319,-0.909287,0,-0.0632854,1.01379
1_3,Cyclic Voltammetry,566.175,-0.0636357,-0.0636357,-0.904677,0,-0.0633084,1.01264
1_3,Cyclic Voltammetry,566.267,-0.0645272,-0.0645272,-0.902493,0,-0.0633314,1.012
1_3,Cyclic Voltammetry,566.358,-0.0654914,-0.0654914,-0.89794,0,-0.0633543,1.01091
1_3,Cyclic Voltammetry,566.45,-0.0663694,-0.0663694,-0.89336,0,-0.0633771,1.00967
1_3,Cyclic Voltammetry,566.542,-0.0672833,-0.0672833,-0.892008,0,-0.0633998,1.00928
1_3,Cyclic Voltammetry,566.633,-0.0681949,-0.0681949,-0.88931,0,-0.0634225,1.0086
1_3,Cyclic Voltammetry,566.725,-0.0691088,-0.0691088,-0.883674,0,-0.063445,1.00726
1_3,Cyclic Voltammetry,566.816,-0.0700316,-0.0700316,-0.881077,0,-0.0634675,1.00648
1_3,Cyclic Voltammetry,566.908,-0.0709701,-0.0709701,-0.878483,0,-0.0634898,1.00581
1_3,Cyclic Voltammetry,566.999,-0.0718862,-0.0718862,-0.876541,0,-0.0635121,1.0053
1_3,Cyclic Voltammetry,567.091,-0.0727743,-0.0727743,-0.872366,0,-0.0635344,1.00424
1_3,Cyclic Voltammetry,567.182,-0.0737262,-0.0737262,-0.868974,0,-0.0635565,1.00342
1_3,Cyclic Voltammetry,567.274,-0.0746154,-0.0746154,-0.866788,0,-0.0635786,1.00277
1_3,Cyclic Voltammetry,567.366,-0.0755315,-0.0755315,-0.863966,0,-0.0636006,1.00203
1_3,Cyclic Voltammetry,567.457,-0.0764476,-0.0764476,-0.858762,0,-0.0636225,1.00078
1_3,Cyclic Voltammetry,567.549,-0.0773424,-0.0773424,-0.860928,0,-0.0636444,1.00113
1_3,Cyclic Voltammetry,567.64,-0.0783156,-0.0783156,-0.855608,0,-0.0636662,0.999951
1_3,Cyclic Voltammetry,567.732,-0.0792765,-0.0792765,-0.851277,0,-0.0636879,0.998853
1_3,Cyclic Voltammetry,567.823,-0.0801926,-0.0801926,-0.851259,0,-0.0637096,0.998772
1_3,Cyclic Voltammetry,567.915,-0.0811266,-0.0811266,-0.848512,0,-0.0637312,0.998082
1_3,Cyclic Voltammetry,568.007,-0.0820136,-0.0820136,-0.843049,0,-0.0637527,0.996723
1_3,Cyclic Voltammetry,568.098,-0.0828983,-0.0828983,-0.843151,0,-0.0637742,0.996623
1_3,Cyclic Voltammetry,568.19,-0.0838379,-0.0838379,-0.840389,0,-0.0637956,0.995886
1_3,Cyclic Voltammetry,568.281,-0.0847495,-0.0847495,-0.837889,0,-0.0638169,0.995296
1_3,Cyclic Voltammetry,568.373,-0.0856768,-0.0856768,-0.835016,0,-0.0638382,0.994529
1_3,Cyclic Voltammetry,568.464,-0.0865548,-0.0865548,-0.83364,0,-0.0638594,0.994177
1_3,Cyclic Voltammetry,568.556,-0.08749,-0.08749,-0.830011,0,-0.0638806,0.993345
1_3,Cyclic Voltammetry,568.647,-0.0883445,-0.0883445,-0.828739,0,-0.0639017,0.992927
1_3,Cyclic Voltammetry,568.739,-0.0893098,-0.0893098,-0.827186,0,-0.0639227,0.992489
1_3,Cyclic Voltammetry,568.831,-0.0902147,-0.0902147,-0.823549,0,-0.0639437,0.991695
1_3,Cyclic Voltammetry,568.922,-0.0911118,-0.0911118,-0.822036,0,-0.0639646,0.991216
1_3,Cyclic Voltammetry,569.014,-0.0920447,-0.0920447,-0.823708,0,-0.0639856,0.991596
1_3,Cyclic Voltammetry,569.105,-0.0929507,-0.0929507,-0.817952,0,-0.0640065,0.99027
1_3,Cyclic Voltammetry,569.197,-0.0938802,-0.0938802,-0.816481,0,-0.0640272,0.989877
1_3,Cyclic Voltammetry,569.288,-0.0947661,-0.0947661,-0.81668,0,-0.064048,0.989879
1_3,Cyclic Voltammetry,569.38,-0.0956643,-0.0956643,-0.812644,0,-0.0640687,0.98891
1_3,Cyclic Voltammetry,569.472,-0.0965579,-0.0965579,-0.809934,0,-0.0640894,0.988264
1_3,Cyclic Voltammetry,569.563,-0.0974976,-0.0974976,-0.809687,0,-0.06411,0.988175
1_3,Cyclic Voltammetry,569.655,-0.0984887,-0.0984887,-0.810578,0,-0.0641306,0.988314
1_3,Cyclic Voltammetry,569.746,-0.0994003,-0.0994003,-0.805289,0,-0.0641511,0.987115
1_3,Cyclic Voltammetry,569.838,-0.100279,-0.100279,-0.804776,0,-0.0641716,0.986901
1_3,Cyclic Voltammetry,569.929,-0.101192,-0.101192,-0.804409,0,-0.0641921,0.986821
1_3,Cyclic Voltammetry,570.021,-0.102126,-0.102126,-0.801877,0,-0.0642125,0.986254
1_3,Cyclic Voltammetry,570.113,-0.103037,-0.103037,-0.800114,0,-0.0642329,0.985815
1_3,Cyclic Voltammetry,570.204,-0.103954,-0.103954,-0.800217,0,-0.0642532,0.985737
1_3,Cyclic Voltammetry,570.296,-0.104871,-0.104871,-0.798501,0,-0.0642735,0.98538
1_3,Cyclic Voltammetry,570.387,-0.105801,-0.105801,-0.795855,0,-0.0642938,0.984749
1_3,Cyclic Voltammetry,570.479,-0.106711,-0.106711,-0.796197,0,-0.0643141,0.984844
1_3,Cyclic Voltammetry,570.57,-0.107596,-0.107596,-0.794532,0,-0.0643343,0.984462
1_3,Cyclic Voltammetry,570.662,-0.108471,-0.108471,-0.790375,0,-0.0643545,0.983531
1_3,Cyclic Voltammetry,570.754,-0.109397,-0.109397,-0.792389,0,-0.0643746,0.983919
1_3,Cyclic Voltammetry,570.845,-0.110349,-0.110349,-0.790976,0,-0.0643947,0.983651
1_3,Cyclic Voltammetry,570.937,-0.111283,-0.111283,-0.789029,0,-0.0644148,0.983229
1_3,Cyclic Voltammetry,571.028,-0.11213,-0.11213,-0.787565,0,-0.0644349,0.982869
1_3,Cyclic Voltammetry,571.12,-0.113132,-0.113132,-0.787375,0,-0.0644549,0.982825
1_3,Cyclic Voltammetry,571.211,-0.113991,-0.113991,-0.785607,0,-0.0644749,0.982451
1_3,Cyclic Voltammetry,571.303,-0.114897,-0.114897,-0.783758,0,-0.0644949,0.981954
1_3,Cyclic Voltammetry,571.394,-0.115794,-0.115794,-0.784413,0,-0.0645148,0.982136
1_3,Cyclic Voltammetry,571.486,-0.116721,-0.116721,-0.782626,0,-0.0645347,0.981775
1_3,Cyclic Voltammetry,571.578,-0.117668,-0.117668,-0.781755,0,-0.0645546,0.981565
1_3,Cyclic Voltammetry,571.669,-0.118675,-0.118675,-0.782247,0,-0.0645745,0.981621
